vehicle_id,vehicle_type,engine_type,vehicle_age
30516,Truck,Hybrid,3
30517,Car,Hybrid,7
30518,Car,Hybrid,4
30519,Truck,Hybrid,8
30520,Truck,Diesel,8
30521,Bus,Hybrid,1
30522,Bus,Electric,9
30523,Car,Electric,8
30524,Car,Hybrid,10
30525,Truck,Hybrid,7
30526,Car,Electric,13
30527,Bus,Hybrid,9
30528,Truck,Electric,6
30529,Car,Electric,5
30530,Truck,Diesel,3
30531,Bus,Diesel,10
30532,Bus,Electric,14
30533,Bus,Hybrid,14
30534,Car,Electric,6
30535,Car,Electric,11
30536,Car,Hybrid,14
30537,Car,Diesel,11
30538,Car,Electric,5
30539,Car,Diesel,7
30540,Bus,Hybrid,0
30541,Bus,Diesel,2
30542,Car,Hybrid,7
30543,Bus,Hybrid,1
30544,Truck,Diesel,8
30545,Car,Electric,12
30546,Truck,Electric,1
30547,Car,Hybrid,12
30548,Car,Diesel,8
30549,Bus,Diesel,11
30550,Truck,Diesel,6
30551,Bus,Diesel,3
30552,Car,Hybrid,2
30553,Truck,Diesel,7
30554,Car,Diesel,9
30555,Bus,Electric,14
30556,Car,Hybrid,12
30557,Car,Diesel,12
30558,Bus,Diesel,10
30559,Car,Hybrid,13
30560,Truck,Hybrid,13
30561,Bus,Electric,6
30562,Car,Hybrid,9
30563,Bus,Diesel,11
30564,Car,Electric,13
30565,Bus,Diesel,0
30566,Bus,Hybrid,10
30567,Truck,Hybrid,6
30568,Bus,Hybrid,0
30569,Truck,Electric,0
30570,Bus,Diesel,14
30571,Bus,Diesel,10
30572,Car,Electric,4
30573,Car,Hybrid,9
30574,Car,Diesel,4
30575,Bus,Hybrid,11
30576,Bus,Hybrid,1
30577,Truck,Diesel,6
30578,Truck,Hybrid,2
30579,Truck,Diesel,14
30580,Car,Diesel,10
30581,Car,Electric,10
30582,Truck,Diesel,0
30583,Bus,Electric,6
30584,Car,Hybrid,10
30585,Car,Electric,3
30586,Truck,Hybrid,3
30587,Car,Electric,2
30588,Truck,Hybrid,6
30589,Car,Diesel,1
30590,Bus,Electric,6
30591,Bus,Diesel,11
30592,Car,Diesel,9
30593,Truck,Hybrid,7
30594,Car,Hybrid,1
30595,Truck,Hybrid,7
30596,Car,Hybrid,6
30597,Bus,Electric,9
30598,Bus,Diesel,7
30599,Car,Hybrid,2
30600,Car,Diesel,5
30601,Car,Electric,0
30602,Bus,Hybrid,6
30603,Bus,Electric,10
30604,Truck,Electric,3
30605,Car,Diesel,3
30606,Car,Diesel,11
30607,Bus,Electric,11
30608,Car,Electric,13
30609,Truck,Hybrid,8
30610,Car,Diesel,6
30611,Bus,Electric,7
30612,Car,Electric,5
30613,Bus,Diesel,1
30614,Truck,Electric,2
30615,Truck,Hybrid,3
30616,Car,Electric,1
30617,Car,Electric,10
30618,Bus,Diesel,0
30619,Truck,Diesel,12
30620,Truck,Hybrid,8
30621,Truck,Electric,12
30622,Truck,Hybrid,11
30623,Car,Electric,9
30624,Car,Electric,13
30625,Bus,Diesel,1
30626,Truck,Hybrid,10
30627,Car,Electric,4
30628,Car,Electric,6
30629,Truck,Diesel,12
30630,Car,Diesel,10
30631,Bus,Diesel,1
30632,Bus,Hybrid,5
30633,Truck,Hybrid,9
30634,Bus,Electric,10
30635,Car,Hybrid,7
30636,Bus,Diesel,13
30637,Car,Diesel,13
30638,Truck,Hybrid,12
30639,Truck,Electric,6
30640,Car,Electric,14
30641,Car,Electric,5
30642,Bus,Electric,11
30643,Car,Diesel,10
30644,Truck,Hybrid,7
30645,Car,Diesel,1
30646,Bus,Electric,3
30647,Bus,Electric,14
30648,Car,Diesel,3
30649,Bus,Electric,12
30650,Bus,Diesel,6
30651,Truck,Diesel,13
30652,Car,Diesel,6
30653,Truck,Diesel,2
30654,Truck,Electric,3
30655,Bus,Electric,0
30656,Truck,Electric,7
30657,Car,Hybrid,11
30658,Car,Diesel,11
30659,Car,Hybrid,3
30660,Truck,Diesel,10
30661,Car,Diesel,4
30662,Car,Electric,4
30663,Truck,Diesel,0
30664,Truck,Hybrid,13
30665,Truck,Electric,0
30666,Truck,Electric,6
30667,Bus,Diesel,11
30668,Truck,Electric,14
30669,Truck,Hybrid,11
30670,Car,Diesel,11
30671,Car,Hybrid,0
30672,Truck,Electric,12
30673,Truck,Hybrid,8
30674,Truck,Hybrid,5
30675,Car,Electric,12
30676,Car,Diesel,0
30677,Truck,Diesel,12
30678,Car,Electric,0
30679,Car,Diesel,4
30680,Truck,Hybrid,14
30681,Car,Electric,10
30682,Truck,Electric,2
30683,Bus,Diesel,7
30684,Bus,Diesel,7
30685,Bus,Electric,9
30686,Car,Electric,7
30687,Bus,Electric,5
30688,Car,Electric,14
30689,Truck,Hybrid,4
30690,Bus,Hybrid,4
30691,Car,Electric,5
30692,Bus,Electric,5
30693,Car,Electric,12
30694,Car,Hybrid,9
30695,Truck,Diesel,8
30696,Car,Hybrid,6
30697,Car,Electric,5
30698,Bus,Electric,10
30699,Truck,Electric,9
30700,Car,Electric,6
30701,Bus,Hybrid,2
30702,Truck,Diesel,11
30703,Car,Electric,1
30704,Bus,Electric,9
30705,Truck,Electric,6
30706,Truck,Diesel,2
30707,Truck,Hybrid,12
30708,Truck,Diesel,3
30709,Car,Hybrid,10
30710,Car,Electric,1
30711,Truck,Diesel,4
30712,Truck,Diesel,11
30713,Car,Electric,4
30714,Bus,Diesel,10
30715,Truck,Electric,12
30716,Car,Electric,9
30717,Car,Hybrid,9
30718,Bus,Hybrid,14
30719,Car,Electric,0
30720,Truck,Electric,14
30721,Car,Diesel,3
30722,Truck,Electric,2
30723,Car,Electric,6
30724,Truck,Diesel,4
30725,Truck,Electric,5
30726,Car,Electric,1
30727,Truck,Hybrid,0
30728,Car,Electric,2
30729,Car,Electric,9
30730,Car,Diesel,2
30731,Truck,Hybrid,9
30732,Car,Hybrid,6
30733,Bus,Electric,10
30734,Truck,Hybrid,6
30735,Bus,Hybrid,9
30736,Bus,Hybrid,14
30737,Bus,Diesel,13
30738,Bus,Diesel,5
30739,Car,Hybrid,13
30740,Bus,Hybrid,13
30741,Truck,Electric,12
30742,Bus,Hybrid,3
30743,Bus,Diesel,7
30744,Bus,Electric,9
30745,Car,Diesel,10
30746,Bus,Diesel,1
30747,Bus,Diesel,6
30748,Bus,Diesel,0
30749,Truck,Diesel,7
30750,Car,Electric,13
30751,Car,Diesel,4
30752,Car,Hybrid,5
30753,Truck,Electric,5
30754,Bus,Hybrid,0
30755,Truck,Electric,6
30756,Car,Hybrid,14
30757,Car,Diesel,2
30758,Car,Hybrid,1
30759,Truck,Diesel,14
30760,Car,Electric,6
30761,Bus,Diesel,9
30762,Truck,Hybrid,8
30763,Bus,Diesel,3
30764,Car,Diesel,6
30765,Car,Electric,4
30766,Truck,Diesel,9
30767,Bus,Electric,9
30768,Truck,Hybrid,10
30769,Bus,Electric,6
30770,Car,Hybrid,0
30771,Truck,Hybrid,10
30772,Truck,Diesel,12
30773,Bus,Electric,9
30774,Car,Hybrid,8
30775,Car,Diesel,5
30776,Bus,Diesel,14
30777,Bus,Hybrid,7
30778,Bus,Diesel,8
30779,Bus,Electric,0
30780,Bus,Hybrid,4
30781,Car,Hybrid,11
30782,Car,Diesel,6
30783,Truck,Hybrid,11
30784,Car,Hybrid,11
30785,Bus,Hybrid,10
30786,Car,Electric,7
30787,Car,Electric,2
30788,Car,Electric,7
30789,Truck,Electric,4
30790,Truck,Diesel,0
30791,Bus,Hybrid,3
30792,Bus,Electric,1
30793,Truck,Diesel,11
30794,Car,Electric,4
30795,Car,Diesel,3
30796,Truck,Electric,1
30797,Bus,Electric,6
30798,Car,Hybrid,1
30799,Bus,Electric,1
30800,Car,Electric,12
30801,Bus,Diesel,3
30802,Car,Hybrid,4
30803,Bus,Hybrid,13
30804,Bus,Diesel,9
30805,Bus,Electric,11
30806,Truck,Diesel,10
30807,Bus,Electric,12
30808,Truck,Electric,2
30809,Truck,Hybrid,13
30810,Bus,Electric,10
30811,Truck,Hybrid,8
30812,Truck,Hybrid,9
30813,Truck,Diesel,5
30814,Car,Electric,10
30815,Bus,Diesel,7
30816,Truck,Diesel,4
30817,Bus,Diesel,7
30818,Truck,Diesel,9
30819,Bus,Hybrid,5
30820,Truck,Hybrid,6
30821,Car,Hybrid,1
30822,Car,Hybrid,5
30823,Car,Electric,4
30824,Truck,Hybrid,11
30825,Bus,Electric,7
30826,Truck,Diesel,4
30827,Car,Electric,6
30828,Truck,Hybrid,3
30829,Bus,Hybrid,1
30830,Car,Hybrid,12
30831,Truck,Diesel,10
30832,Bus,Diesel,12
30833,Car,Hybrid,2
30834,Bus,Diesel,10
30835,Bus,Electric,9
30836,Car,Electric,11
30837,Truck,Electric,3
30838,Truck,Electric,2
30839,Truck,Hybrid,6
30840,Truck,Hybrid,11
30841,Bus,Electric,4
30842,Truck,Electric,2
30843,Truck,Hybrid,2
30844,Bus,Diesel,8
30845,Bus,Electric,12
30846,Car,Diesel,11
30847,Bus,Hybrid,11
30848,Car,Electric,8
30849,Car,Electric,4
30850,Truck,Diesel,1
30851,Truck,Diesel,9
30852,Truck,Diesel,14
30853,Bus,Diesel,4
30854,Bus,Electric,3
30855,Truck,Hybrid,5
30856,Truck,Diesel,14
30857,Bus,Diesel,9
30858,Car,Hybrid,5
30859,Car,Electric,5
30860,Truck,Hybrid,6
30861,Truck,Hybrid,1
30862,Truck,Diesel,3
30863,Car,Hybrid,14
30864,Truck,Hybrid,12
30865,Car,Electric,8
30866,Bus,Diesel,4
30867,Bus,Diesel,0
30868,Bus,Diesel,5
30869,Truck,Electric,13
30870,Bus,Electric,4
30871,Car,Electric,14
30872,Car,Electric,1
30873,Car,Diesel,13
30874,Truck,Diesel,2
30875,Truck,Hybrid,2
30876,Car,Electric,11
30877,Car,Hybrid,6
30878,Car,Electric,12
30879,Car,Hybrid,4
30880,Bus,Diesel,14
30881,Car,Diesel,11
30882,Truck,Electric,11
30883,Truck,Diesel,8
30884,Truck,Electric,0
30885,Truck,Hybrid,2
30886,Truck,Electric,9
30887,Car,Hybrid,7
30888,Car,Hybrid,12
30889,Bus,Electric,14
30890,Bus,Diesel,2
30891,Bus,Hybrid,2
30892,Car,Diesel,7
30893,Bus,Hybrid,9
30894,Car,Hybrid,2
30895,Truck,Hybrid,10
30896,Car,Hybrid,1
30897,Car,Electric,2
30898,Truck,Hybrid,12
30899,Truck,Diesel,11
30900,Truck,Diesel,1
30901,Bus,Electric,13
30902,Bus,Hybrid,7
30903,Bus,Electric,14
30904,Truck,Diesel,11
30905,Bus,Hybrid,4
30906,Truck,Diesel,13
30907,Truck,Electric,2
30908,Truck,Electric,10
30909,Bus,Diesel,13
30910,Bus,Hybrid,7
30911,Truck,Hybrid,13
30912,Bus,Diesel,7
30913,Car,Diesel,10
30914,Bus,Hybrid,3
30915,Truck,Diesel,13
30916,Truck,Electric,8
30917,Truck,Hybrid,11
30918,Car,Hybrid,0
30919,Truck,Electric,6
30920,Truck,Diesel,11
30921,Bus,Hybrid,4
30922,Car,Hybrid,11
30923,Bus,Hybrid,11
30924,Truck,Diesel,6
30925,Truck,Hybrid,9
30926,Car,Diesel,13
30927,Truck,Electric,10
30928,Car,Diesel,7
30929,Bus,Diesel,2
30930,Car,Electric,13
30931,Bus,Diesel,2
30932,Truck,Electric,0
30933,Bus,Hybrid,4
30934,Bus,Electric,7
30935,Bus,Electric,0
30936,Car,Hybrid,1
30937,Bus,Hybrid,1
30938,Car,Diesel,13
30939,Car,Diesel,14
30940,Car,Diesel,11
30941,Truck,Hybrid,9
30942,Truck,Hybrid,1
30943,Truck,Hybrid,4
30944,Car,Diesel,9
30945,Truck,Hybrid,6
30946,Bus,Hybrid,11
30947,Car,Electric,2
30948,Truck,Electric,0
30949,Car,Hybrid,8
30950,Truck,Diesel,14
30951,Bus,Electric,8
30952,Car,Hybrid,3
30953,Truck,Electric,4
30954,Truck,Electric,3
30955,Bus,Diesel,14
30956,Bus,Hybrid,7
30957,Truck,Hybrid,0
30958,Truck,Diesel,14
30959,Car,Diesel,3
30960,Car,Diesel,3
30961,Truck,Hybrid,11
30962,Bus,Electric,2
30963,Car,Hybrid,3
30964,Truck,Hybrid,6
30965,Bus,Diesel,4
30966,Bus,Diesel,2
30967,Truck,Diesel,13
30968,Truck,Hybrid,5
30969,Car,Diesel,11
30970,Truck,Diesel,9
30971,Car,Electric,8
30972,Bus,Electric,2
30973,Car,Diesel,1
30974,Truck,Electric,14
30975,Car,Hybrid,8
30976,Bus,Electric,4
30977,Bus,Diesel,9
30978,Truck,Hybrid,4
30979,Car,Hybrid,12
30980,Truck,Electric,6
30981,Truck,Diesel,14
30982,Bus,Diesel,1
30983,Car,Electric,9
30984,Truck,Electric,10
30985,Bus,Electric,4
30986,Truck,Diesel,7
30987,Car,Electric,7
30988,Truck,Electric,9
30989,Car,Electric,6
30990,Bus,Diesel,4
30991,Bus,Hybrid,11
30992,Truck,Diesel,3
30993,Bus,Diesel,11
30994,Truck,Hybrid,12
30995,Truck,Diesel,12
30996,Car,Hybrid,1
30997,Truck,Hybrid,1
30998,Car,Hybrid,10
30999,Truck,Hybrid,14
31000,Car,Diesel,2
31001,Bus,Hybrid,2
31002,Truck,Electric,6
31003,Car,Hybrid,5
31004,Truck,Hybrid,0
31005,Car,Diesel,11
31006,Car,Electric,12
31007,Truck,Hybrid,5
31008,Truck,Electric,11
31009,Bus,Hybrid,4
31010,Bus,Diesel,5
31011,Bus,Electric,7
31012,Truck,Electric,0
31013,Bus,Diesel,12
31014,Car,Diesel,10
31015,Truck,Diesel,5
31016,Car,Diesel,11
31017,Car,Electric,11
31018,Car,Diesel,3
31019,Truck,Electric,8
31020,Truck,Hybrid,13
31021,Bus,Hybrid,11
31022,Bus,Diesel,9
31023,Bus,Diesel,7
31024,Bus,Electric,6
31025,Car,Electric,2
31026,Truck,Hybrid,10
31027,Bus,Electric,12
31028,Car,Diesel,8
31029,Truck,Hybrid,12
31030,Truck,Hybrid,12
31031,Truck,Diesel,2
31032,Car,Electric,5
31033,Bus,Diesel,13
31034,Truck,Electric,1
31035,Car,Hybrid,7
31036,Truck,Diesel,0
31037,Car,Hybrid,0
31038,Bus,Hybrid,7
31039,Bus,Diesel,8
31040,Truck,Hybrid,9
31041,Bus,Electric,8
31042,Bus,Diesel,11
31043,Car,Electric,7
31044,Car,Electric,9
31045,Truck,Electric,12
31046,Car,Diesel,7
31047,Bus,Electric,3
31048,Car,Diesel,7
31049,Bus,Electric,13
31050,Truck,Diesel,12
31051,Bus,Electric,6
31052,Car,Hybrid,8
31053,Car,Electric,9
31054,Car,Hybrid,13
31055,Car,Hybrid,7
31056,Truck,Electric,11
31057,Bus,Electric,9
31058,Car,Hybrid,14
31059,Bus,Diesel,14
31060,Truck,Electric,1
31061,Bus,Hybrid,7
31062,Car,Diesel,13
31063,Bus,Electric,7
31064,Car,Diesel,9
31065,Car,Hybrid,12
31066,Truck,Electric,9
31067,Truck,Diesel,8
31068,Bus,Electric,14
31069,Bus,Diesel,11
31070,Car,Diesel,2
31071,Car,Electric,7
31072,Car,Electric,7
31073,Car,Electric,9
31074,Truck,Hybrid,3
31075,Car,Electric,14
31076,Truck,Diesel,4
31077,Bus,Electric,12
31078,Bus,Hybrid,1
31079,Truck,Hybrid,13
31080,Car,Electric,14
31081,Bus,Diesel,5
31082,Truck,Hybrid,9
31083,Bus,Diesel,13
31084,Car,Hybrid,8
31085,Truck,Hybrid,2
31086,Bus,Diesel,5
31087,Car,Diesel,7
31088,Truck,Hybrid,1
31089,Truck,Diesel,9
31090,Truck,Electric,0
31091,Truck,Electric,12
31092,Bus,Hybrid,5
31093,Truck,Electric,2
31094,Truck,Hybrid,12
31095,Truck,Diesel,1
31096,Truck,Diesel,10
31097,Truck,Electric,9
31098,Car,Diesel,14
31099,Bus,Electric,7
31100,Car,Hybrid,8
31101,Bus,Electric,6
31102,Truck,Electric,8
31103,Bus,Diesel,12
31104,Truck,Diesel,11
31105,Truck,Diesel,14
31106,Car,Electric,12
31107,Car,Diesel,6
31108,Car,Hybrid,2
31109,Bus,Electric,0
31110,Bus,Electric,12
31111,Car,Electric,0
31112,Car,Hybrid,11
31113,Truck,Hybrid,4
31114,Bus,Diesel,8
31115,Truck,Diesel,9
31116,Bus,Electric,13
31117,Car,Diesel,11
31118,Bus,Hybrid,5
31119,Bus,Diesel,1
31120,Truck,Diesel,5
31121,Car,Electric,10
31122,Car,Hybrid,3
31123,Car,Hybrid,8
31124,Truck,Hybrid,9
31125,Truck,Diesel,2
31126,Truck,Hybrid,6
31127,Bus,Diesel,9
31128,Bus,Electric,11
31129,Truck,Hybrid,13
31130,Truck,Electric,7
31131,Car,Diesel,1
31132,Bus,Hybrid,9
31133,Bus,Diesel,6
31134,Car,Hybrid,4
31135,Car,Diesel,0
31136,Car,Diesel,6
31137,Truck,Diesel,9
31138,Truck,Electric,7
31139,Truck,Hybrid,12
31140,Truck,Diesel,13
31141,Truck,Hybrid,0
31142,Bus,Diesel,3
31143,Bus,Hybrid,3
31144,Bus,Diesel,4
31145,Car,Diesel,4
31146,Bus,Electric,3
31147,Car,Hybrid,10
31148,Bus,Electric,13
31149,Truck,Diesel,0
31150,Bus,Electric,8
31151,Truck,Electric,4
31152,Truck,Electric,13
31153,Bus,Electric,0
31154,Bus,Hybrid,2
31155,Truck,Electric,0
31156,Car,Diesel,12
31157,Car,Diesel,6
31158,Bus,Electric,9
31159,Truck,Electric,9
31160,Car,Electric,12
31161,Bus,Diesel,9
31162,Bus,Electric,6
31163,Truck,Hybrid,5
31164,Car,Electric,8
31165,Bus,Hybrid,6
31166,Car,Electric,4
31167,Bus,Diesel,6
31168,Bus,Diesel,14
31169,Car,Electric,12
31170,Car,Hybrid,12
31171,Truck,Diesel,9
31172,Truck,Diesel,3
31173,Truck,Diesel,9
31174,Truck,Electric,12
31175,Car,Electric,8
31176,Truck,Electric,5
31177,Car,Hybrid,3
31178,Bus,Electric,4
31179,Car,Hybrid,7
31180,Truck,Electric,6
31181,Car,Hybrid,5
31182,Car,Hybrid,1
31183,Car,Electric,14
31184,Car,Hybrid,2
31185,Car,Diesel,12
31186,Truck,Diesel,0
31187,Car,Electric,2
31188,Truck,Diesel,10
31189,Bus,Electric,1
31190,Car,Hybrid,9
31191,Bus,Diesel,13
31192,Truck,Hybrid,11
31193,Car,Electric,12
31194,Bus,Electric,5
31195,Truck,Hybrid,3
31196,Bus,Electric,11
31197,Car,Diesel,10
31198,Car,Electric,9
31199,Car,Diesel,14
31200,Truck,Electric,2
31201,Bus,Diesel,7
31202,Truck,Electric,4
31203,Bus,Electric,3
31204,Truck,Hybrid,11
31205,Car,Hybrid,12
31206,Bus,Diesel,5
31207,Bus,Hybrid,3
31208,Bus,Hybrid,9
31209,Truck,Diesel,9
31210,Car,Hybrid,11
31211,Bus,Diesel,4
31212,Truck,Diesel,14
31213,Bus,Diesel,10
31214,Car,Diesel,3
31215,Bus,Electric,8
31216,Car,Electric,1
31217,Truck,Diesel,0
31218,Truck,Hybrid,6
31219,Car,Diesel,8
31220,Car,Diesel,8
31221,Truck,Hybrid,14
31222,Car,Diesel,3
31223,Car,Electric,3
31224,Bus,Diesel,0
31225,Truck,Electric,11
31226,Truck,Hybrid,0
31227,Car,Hybrid,0
31228,Car,Hybrid,5
31229,Car,Electric,10
31230,Truck,Diesel,5
31231,Bus,Hybrid,14
31232,Truck,Hybrid,10
31233,Bus,Hybrid,10
31234,Car,Diesel,4
31235,Truck,Diesel,9
31236,Bus,Electric,11
31237,Truck,Electric,10
31238,Bus,Diesel,9
31239,Bus,Diesel,1
31240,Truck,Hybrid,5
31241,Car,Hybrid,11
31242,Truck,Electric,13
31243,Car,Hybrid,12
31244,Bus,Diesel,0
31245,Bus,Diesel,2
31246,Truck,Electric,14
31247,Truck,Diesel,12
31248,Car,Electric,14
31249,Car,Hybrid,11
31250,Truck,Electric,4
31251,Car,Diesel,13
31252,Car,Hybrid,9
31253,Truck,Diesel,4
31254,Truck,Diesel,10
31255,Bus,Hybrid,6
31256,Bus,Diesel,4
31257,Truck,Diesel,12
31258,Bus,Hybrid,9
31259,Car,Diesel,14
31260,Truck,Electric,5
31261,Bus,Diesel,12
31262,Truck,Diesel,6
31263,Bus,Hybrid,1
31264,Truck,Electric,2
31265,Car,Diesel,2
31266,Bus,Hybrid,0
31267,Truck,Diesel,13
31268,Car,Diesel,8
31269,Bus,Diesel,9
31270,Bus,Electric,8
31271,Truck,Hybrid,8
31272,Car,Electric,11
31273,Truck,Diesel,8
31274,Bus,Electric,13
31275,Truck,Diesel,7
31276,Truck,Electric,4
31277,Car,Hybrid,10
31278,Car,Electric,8
31279,Bus,Hybrid,6
31280,Car,Diesel,1
31281,Truck,Hybrid,6
31282,Bus,Diesel,3
31283,Car,Electric,6
31284,Truck,Electric,6
31285,Truck,Hybrid,11
31286,Bus,Electric,2
31287,Bus,Electric,2
31288,Car,Diesel,9
31289,Car,Electric,9
31290,Car,Diesel,5
31291,Car,Hybrid,13
31292,Bus,Electric,1
31293,Truck,Hybrid,11
31294,Truck,Electric,7
31295,Car,Hybrid,7
31296,Bus,Hybrid,3
31297,Car,Diesel,1
31298,Car,Electric,8
31299,Bus,Hybrid,14
31300,Truck,Diesel,13
31301,Truck,Hybrid,8
31302,Car,Hybrid,1
31303,Bus,Hybrid,9
31304,Truck,Electric,3
31305,Truck,Electric,0
31306,Bus,Hybrid,5
31307,Bus,Hybrid,10
31308,Truck,Hybrid,10
31309,Car,Electric,12
31310,Car,Hybrid,13
31311,Truck,Hybrid,10
31312,Car,Hybrid,0
31313,Car,Hybrid,11
31314,Bus,Electric,6
31315,Bus,Diesel,8
31316,Bus,Diesel,8
31317,Car,Hybrid,10
31318,Bus,Diesel,1
31319,Bus,Diesel,12
31320,Truck,Electric,10
31321,Bus,Hybrid,7
31322,Truck,Electric,10
31323,Car,Diesel,2
31324,Bus,Diesel,4
31325,Truck,Hybrid,3
31326,Truck,Hybrid,5
31327,Truck,Electric,10
31328,Car,Hybrid,11
31329,Bus,Diesel,11
31330,Car,Electric,6
31331,Truck,Electric,8
31332,Car,Hybrid,9
31333,Car,Hybrid,4
31334,Truck,Diesel,1
31335,Bus,Electric,11
31336,Bus,Electric,3
31337,Car,Electric,12
31338,Bus,Electric,1
31339,Truck,Diesel,14
31340,Bus,Diesel,0
31341,Car,Diesel,1
31342,Truck,Hybrid,10
31343,Truck,Diesel,6
31344,Truck,Diesel,1
31345,Car,Diesel,3
31346,Car,Diesel,4
31347,Bus,Hybrid,2
31348,Car,Electric,3
31349,Truck,Electric,9
31350,Car,Hybrid,12
31351,Car,Diesel,2
31352,Bus,Electric,7
31353,Truck,Electric,9
31354,Bus,Electric,7
31355,Bus,Electric,2
31356,Bus,Diesel,8
31357,Truck,Electric,8
31358,Bus,Hybrid,6
31359,Truck,Hybrid,12
31360,Bus,Electric,0
31361,Bus,Diesel,11
31362,Truck,Electric,9
31363,Car,Electric,10
31364,Bus,Electric,2
31365,Car,Hybrid,7
31366,Bus,Hybrid,5
31367,Car,Diesel,8
31368,Car,Electric,10
31369,Car,Electric,10
31370,Car,Electric,9
31371,Car,Electric,12
31372,Truck,Hybrid,13
31373,Car,Diesel,10
31374,Truck,Hybrid,8
31375,Bus,Electric,0
31376,Truck,Hybrid,5
31377,Car,Diesel,12
31378,Truck,Electric,10
31379,Car,Electric,10
31380,Truck,Hybrid,2
31381,Bus,Hybrid,4
31382,Car,Hybrid,0
31383,Car,Diesel,10
31384,Truck,Diesel,13
31385,Truck,Diesel,10
31386,Truck,Electric,13
31387,Truck,Electric,6
31388,Truck,Hybrid,5
31389,Car,Electric,11
31390,Bus,Diesel,9
31391,Truck,Electric,4
31392,Car,Hybrid,1
31393,Bus,Hybrid,7
31394,Bus,Hybrid,4
31395,Truck,Hybrid,14
31396,Car,Electric,1
31397,Car,Hybrid,3
31398,Car,Electric,9
31399,Car,Hybrid,7
31400,Car,Hybrid,14
31401,Bus,Electric,7
31402,Bus,Diesel,2
31403,Bus,Diesel,9
31404,Car,Diesel,7
31405,Bus,Diesel,9
31406,Bus,Hybrid,8
31407,Truck,Electric,12
31408,Bus,Diesel,1
31409,Truck,Hybrid,5
31410,Car,Electric,10
31411,Car,Hybrid,2
31412,Car,Diesel,4
31413,Car,Electric,3
31414,Bus,Electric,12
31415,Truck,Hybrid,7
31416,Car,Hybrid,14
31417,Car,Electric,6
31418,Truck,Diesel,6
31419,Truck,Diesel,10
31420,Truck,Electric,11
31421,Truck,Electric,11
31422,Truck,Diesel,14
31423,Bus,Diesel,14
31424,Truck,Hybrid,0
31425,Bus,Hybrid,14
31426,Truck,Diesel,5
31427,Truck,Electric,1
31428,Car,Electric,7
31429,Car,Hybrid,5
31430,Car,Electric,13
31431,Car,Electric,8
31432,Car,Electric,9
31433,Car,Electric,0
31434,Truck,Hybrid,7
31435,Truck,Electric,11
31436,Car,Diesel,1
31437,Car,Hybrid,6
31438,Car,Electric,14
31439,Truck,Electric,10
31440,Car,Electric,11
31441,Car,Hybrid,14
31442,Truck,Electric,12
31443,Truck,Hybrid,11
31444,Bus,Diesel,2
31445,Car,Electric,6
31446,Truck,Hybrid,0
31447,Bus,Diesel,9
31448,Truck,Hybrid,8
31449,Bus,Electric,5
31450,Bus,Hybrid,6
31451,Car,Electric,8
31452,Car,Hybrid,9
31453,Bus,Diesel,0
31454,Car,Electric,13
31455,Truck,Diesel,14
31456,Truck,Electric,7
31457,Bus,Hybrid,10
31458,Bus,Diesel,14
31459,Truck,Electric,13
31460,Truck,Diesel,6
31461,Bus,Diesel,12
31462,Truck,Electric,1
31463,Truck,Hybrid,0
31464,Bus,Diesel,9
31465,Car,Electric,13
31466,Truck,Diesel,0
31467,Car,Diesel,10
31468,Car,Hybrid,3
31469,Truck,Electric,4
31470,Car,Electric,6
31471,Bus,Diesel,12
31472,Truck,Hybrid,7
31473,Truck,Hybrid,1
31474,Car,Hybrid,12
31475,Truck,Electric,8
31476,Truck,Electric,13
31477,Car,Diesel,10
31478,Car,Hybrid,6
31479,Truck,Hybrid,5
31480,Truck,Electric,10
31481,Bus,Diesel,14
31482,Bus,Electric,14
31483,Truck,Electric,13
31484,Truck,Diesel,7
31485,Bus,Hybrid,1
31486,Car,Hybrid,0
31487,Truck,Diesel,4
31488,Bus,Hybrid,8
31489,Bus,Diesel,6
31490,Truck,Diesel,12
31491,Truck,Electric,6
31492,Bus,Hybrid,14
31493,Truck,Hybrid,14
31494,Car,Diesel,8
31495,Truck,Electric,4
31496,Bus,Electric,4
31497,Bus,Hybrid,6
31498,Truck,Diesel,10
31499,Bus,Hybrid,11
31500,Car,Hybrid,11
31501,Truck,Electric,5
31502,Truck,Electric,9
31503,Bus,Electric,14
31504,Car,Electric,5
31505,Truck,Diesel,7
31506,Bus,Hybrid,3
31507,Truck,Electric,14
31508,Car,Hybrid,1
31509,Bus,Diesel,2
31510,Truck,Electric,9
31511,Bus,Diesel,14
31512,Bus,Electric,3
31513,Car,Hybrid,4
31514,Car,Diesel,1
31515,Truck,Electric,14
31516,Bus,Hybrid,7
31517,Bus,Hybrid,11
31518,Bus,Hybrid,11
31519,Truck,Electric,4
31520,Car,Hybrid,6
31521,Car,Hybrid,8
31522,Bus,Electric,6
31523,Truck,Diesel,3
31524,Bus,Hybrid,2
31525,Car,Electric,7
31526,Bus,Diesel,14
31527,Bus,Hybrid,13
31528,Bus,Electric,12
31529,Car,Electric,8
31530,Truck,Hybrid,4
31531,Bus,Diesel,5
31532,Car,Diesel,9
31533,Bus,Diesel,11
31534,Truck,Hybrid,11
31535,Bus,Hybrid,12
31536,Truck,Diesel,9
31537,Car,Diesel,5
31538,Truck,Diesel,12
31539,Truck,Diesel,2
31540,Car,Electric,11
