part_id,part_name,criticality_level
31667,Battery,Medium
31668,Brake,Medium
31669,Engine,Medium
31670,Engine,Low
31671,Brake,Medium
31672,Sensor,Medium
31673,Brake,Low
31674,Sensor,High
31675,Engine,Medium
31676,Brake,Low
31677,Engine,Medium
31678,Sensor,High
31679,Brake,High
31680,Engine,High
31681,Sensor,High
31682,Brake,Medium
31683,Engine,Low
31684,Engine,Low
31685,Engine,High
31686,Brake,High
31687,Sensor,High
31688,Battery,Low
31689,Brake,Medium
31690,Brake,High
31691,Brake,Medium
31692,Battery,Low
31693,Brake,High
31694,Sensor,Medium
31695,Brake,Low
31696,Battery,Low
31697,Battery,Low
31698,Battery,Low
31699,Brake,Low
31700,Sensor,Medium
31701,Brake,High
31702,Sensor,Medium
31703,Battery,Medium
31704,Brake,Medium
31705,Sensor,Medium
31706,Brake,Low
31707,Brake,Medium
31708,Sensor,High
31709,Engine,High
31710,Brake,Medium
31711,Sensor,Medium
31712,Brake,Medium
31713,Engine,Medium
31714,Brake,High
31715,Brake,Low
31716,Engine,Low
31717,Brake,Medium
31718,Sensor,High
31719,Brake,Low
31720,Sensor,High
31721,Battery,Medium
31722,Brake,Medium
31723,Brake,Low
31724,Sensor,Low
31725,Sensor,Medium
31726,Sensor,Low
31727,Battery,Low
31728,Battery,High
31729,Battery,High
31730,Brake,Low
31731,Sensor,Medium
31732,Brake,High
31733,Brake,Medium
31734,Battery,Low
31735,Sensor,High
31736,Engine,Medium
31737,Battery,Medium
31738,Engine,Low
31739,Sensor,High
31740,Brake,Medium
31741,Engine,Medium
31742,Battery,Medium
31743,Brake,Medium
31744,Engine,Low
31745,Engine,High
31746,Brake,Low
31747,Brake,Medium
31748,Engine,Low
31749,Sensor,Low
31750,Sensor,Medium
31751,Brake,Low
31752,Sensor,Medium
31753,Sensor,Medium
31754,Battery,Medium
31755,Brake,Medium
31756,Brake,Medium
31757,Sensor,High
31758,Battery,High
31759,Engine,Medium
31760,Battery,Low
31761,Sensor,Low
31762,Battery,High
31763,Brake,High
31764,Engine,Medium
31765,Engine,Medium
31766,Brake,Medium
31767,Engine,Medium
31768,Sensor,Low
31769,Sensor,High
31770,Sensor,Low
31771,Engine,Medium
31772,Battery,Low
31773,Battery,High
31774,Battery,Medium
31775,Brake,High
31776,Sensor,Medium
31777,Sensor,Medium
31778,Brake,Low
31779,Engine,Medium
31780,Battery,High
31781,Engine,High
31782,Battery,Low
31783,Engine,Low
31784,Engine,Low
31785,Brake,Low
31786,Battery,Medium
31787,Engine,Medium
31788,Engine,Medium
31789,Sensor,High
31790,Battery,Medium
31791,Brake,Medium
31792,Sensor,High
31793,Engine,Low
31794,Engine,Low
31795,Sensor,High
31796,Engine,Low
31797,Battery,Low
31798,Brake,High
31799,Engine,Medium
31800,Engine,High
31801,Brake,Medium
31802,Engine,Low
31803,Engine,Low
31804,Brake,High
31805,Engine,Medium
31806,Sensor,Low
31807,Sensor,High
31808,Brake,High
31809,Brake,Medium
31810,Battery,Low
31811,Sensor,Low
31812,Sensor,Medium
31813,Sensor,High
31814,Engine,High
31815,Brake,Low
31816,Battery,Medium
31817,Brake,Low
31818,Brake,Medium
31819,Brake,Low
31820,Sensor,High
31821,Sensor,High
31822,Brake,High
31823,Brake,Low
31824,Brake,High
31825,Sensor,High
31826,Battery,Medium
31827,Brake,Low
31828,Sensor,Medium
31829,Engine,Low
31830,Engine,High
31831,Engine,Medium
31832,Battery,Low
31833,Engine,Low
31834,Battery,Medium
31835,Engine,Medium
31836,Engine,High
31837,Brake,High
31838,Brake,Low
31839,Engine,High
31840,Engine,Medium
31841,Brake,High
31842,Sensor,Low
31843,Engine,High
31844,Brake,Low
31845,Brake,Low
31846,Battery,Medium
31847,Battery,Low
31848,Sensor,Medium
31849,Battery,Low
31850,Sensor,Low
31851,Sensor,Medium
31852,Sensor,Medium
31853,Engine,High
31854,Sensor,Low
31855,Brake,Medium
31856,Brake,High
31857,Brake,Low
31858,Engine,Low
31859,Brake,Low
31860,Battery,High
31861,Battery,Low
31862,Battery,Medium
31863,Sensor,High
31864,Sensor,Low
31865,Brake,Low
31866,Engine,Medium
31867,Battery,High
31868,Engine,Low
31869,Battery,Low
31870,Battery,High
31871,Engine,Medium
31872,Battery,Low
31873,Battery,Low
31874,Sensor,Low
31875,Sensor,Medium
31876,Brake,Low
31877,Engine,High
31878,Engine,Medium
31879,Sensor,Low
31880,Engine,Low
31881,Brake,Medium
31882,Sensor,High
31883,Brake,Medium
31884,Engine,High
31885,Engine,Medium
31886,Battery,Low
31887,Brake,High
31888,Battery,Low
31889,Sensor,Low
31890,Brake,Medium
31891,Engine,Medium
31892,Engine,Low
31893,Engine,Low
31894,Engine,Medium
31895,Battery,High
31896,Sensor,High
31897,Engine,Medium
31898,Brake,Medium
31899,Sensor,Medium
31900,Sensor,High
31901,Battery,Medium
31902,Battery,Low
31903,Sensor,Low
31904,Sensor,High
31905,Engine,Medium
31906,Battery,High
31907,Brake,Medium
31908,Engine,Medium
31909,Engine,High
31910,Engine,Medium
31911,Brake,Medium
31912,Engine,Medium
31913,Battery,Medium
31914,Engine,Low
31915,Sensor,High
31916,Engine,High
31917,Sensor,High
31918,Sensor,Medium
31919,Sensor,Low
31920,Engine,High
31921,Brake,Low
31922,Brake,Medium
31923,Brake,High
31924,Battery,Medium
31925,Sensor,Medium
31926,Sensor,Medium
31927,Engine,Low
31928,Brake,High
31929,Brake,Medium
31930,Sensor,Medium
31931,Engine,High
31932,Brake,High
31933,Battery,Medium
31934,Sensor,Medium
31935,Engine,Low
31936,Sensor,Low
31937,Sensor,Medium
31938,Engine,Low
31939,Engine,Low
31940,Battery,Low
31941,Engine,High
31942,Brake,Medium
31943,Engine,Medium
31944,Battery,Medium
31945,Sensor,Medium
31946,Brake,Low
31947,Brake,Low
31948,Engine,Low
31949,Battery,Medium
31950,Sensor,High
31951,Brake,Low
31952,Engine,Medium
31953,Sensor,Medium
31954,Battery,Medium
31955,Sensor,Low
31956,Sensor,Medium
31957,Brake,High
31958,Brake,Medium
31959,Engine,Low
31960,Brake,High
31961,Sensor,Low
31962,Brake,Medium
31963,Sensor,Low
31964,Brake,High
31965,Brake,Low
31966,Battery,High
31967,Battery,Medium
31968,Battery,High
31969,Battery,Low
31970,Brake,Low
31971,Sensor,High
31972,Battery,High
31973,Engine,Low
31974,Battery,Low
31975,Battery,Medium
31976,Brake,Medium
31977,Sensor,High
31978,Battery,Low
31979,Engine,High
31980,Engine,Medium
31981,Brake,High
31982,Battery,Low
31983,Brake,High
31984,Engine,Medium
31985,Sensor,Medium
31986,Sensor,Low
31987,Battery,High
31988,Engine,Medium
31989,Brake,High
31990,Sensor,Medium
31991,Brake,Medium
31992,Battery,Medium
31993,Brake,High
31994,Battery,Low
31995,Brake,Medium
31996,Battery,High
31997,Battery,Medium
31998,Engine,High
31999,Engine,Medium
32000,Sensor,Medium
32001,Engine,Medium
32002,Engine,Low
32003,Sensor,Medium
32004,Sensor,Low
32005,Sensor,Medium
32006,Battery,Low
32007,Battery,Low
32008,Engine,Medium
32009,Brake,Medium
32010,Engine,Medium
32011,Sensor,Low
32012,Battery,Medium
32013,Brake,High
32014,Battery,Low
32015,Sensor,Low
32016,Brake,Medium
32017,Sensor,Low
32018,Battery,High
32019,Engine,High
32020,Engine,High
32021,Battery,Low
32022,Brake,Medium
32023,Sensor,Low
32024,Brake,Medium
32025,Sensor,High
32026,Battery,High
32027,Battery,Medium
32028,Engine,Medium
32029,Battery,Low
32030,Sensor,High
32031,Engine,Medium
32032,Battery,Medium
32033,Sensor,High
32034,Engine,Medium
32035,Engine,Medium
32036,Engine,High
32037,Engine,Low
32038,Brake,Medium
32039,Brake,High
32040,Battery,High
32041,Brake,High
32042,Engine,Low
32043,Brake,Medium
32044,Sensor,Medium
32045,Engine,High
32046,Engine,Medium
32047,Battery,Medium
32048,Engine,Low
32049,Brake,High
32050,Engine,Medium
32051,Sensor,Low
32052,Engine,Medium
32053,Battery,High
32054,Brake,Medium
32055,Battery,Low
32056,Battery,Low
32057,Battery,High
32058,Sensor,Low
32059,Brake,High
32060,Brake,Medium
32061,Engine,Low
32062,Engine,High
32063,Brake,Low
32064,Battery,Low
32065,Brake,High
32066,Engine,Low
32067,Sensor,Low
32068,Engine,Low
32069,Battery,Medium
32070,Brake,Medium
32071,Engine,Medium
32072,Brake,Low
32073,Battery,High
32074,Engine,High
32075,Battery,High
32076,Sensor,High
32077,Sensor,Medium
32078,Battery,High
32079,Sensor,High
32080,Engine,Low
32081,Brake,High
32082,Engine,Low
32083,Engine,Low
32084,Engine,High
32085,Brake,Medium
32086,Brake,High
32087,Battery,Low
32088,Battery,Medium
32089,Sensor,Low
32090,Battery,Medium
32091,Battery,High
32092,Brake,Medium
32093,Sensor,Low
32094,Sensor,Medium
32095,Brake,Low
32096,Engine,Low
32097,Engine,Low
32098,Battery,Low
32099,Sensor,Low
32100,Sensor,Medium
32101,Brake,Low
32102,Battery,High
32103,Brake,Low
32104,Battery,High
32105,Brake,High
32106,Brake,Low
32107,Brake,Medium
32108,Engine,High
32109,Battery,Medium
32110,Brake,High
32111,Brake,Low
32112,Engine,Low
32113,Engine,High
32114,Brake,Low
32115,Brake,Medium
32116,Engine,Low
32117,Brake,Low
32118,Brake,High
32119,Battery,Low
32120,Sensor,Low
32121,Brake,High
32122,Battery,Medium
32123,Engine,High
32124,Sensor,Medium
32125,Engine,High
32126,Brake,Low
32127,Sensor,Low
32128,Sensor,High
32129,Sensor,Low
32130,Battery,Medium
32131,Brake,Low
32132,Brake,High
32133,Battery,Medium
32134,Battery,Low
32135,Engine,Low
32136,Engine,High
32137,Sensor,Medium
32138,Sensor,Low
32139,Brake,Low
32140,Sensor,Low
32141,Sensor,Medium
32142,Battery,High
32143,Sensor,High
32144,Engine,Low
32145,Sensor,High
32146,Sensor,High
32147,Brake,Low
32148,Brake,Medium
32149,Brake,High
32150,Battery,Medium
32151,Engine,Medium
32152,Engine,High
32153,Battery,High
32154,Engine,High
32155,Engine,High
32156,Engine,Medium
32157,Battery,High
32158,Engine,Low
32159,Sensor,High
32160,Battery,Medium
32161,Battery,Low
32162,Sensor,High
32163,Sensor,Low
32164,Sensor,Low
32165,Brake,High
32166,Engine,Medium
32167,Battery,Low
32168,Battery,Medium
32169,Brake,Low
32170,Engine,Low
32171,Engine,Low
32172,Battery,High
32173,Engine,Low
32174,Sensor,High
32175,Engine,Low
32176,Engine,Low
32177,Battery,Low
32178,Battery,High
32179,Sensor,High
32180,Engine,Low
32181,Sensor,Medium
32182,Engine,High
32183,Engine,Low
32184,Sensor,High
32185,Battery,Medium
32186,Brake,High
32187,Engine,High
32188,Sensor,Low
32189,Brake,High
32190,Engine,Medium
32191,Engine,Medium
32192,Engine,Low
32193,Brake,Medium
32194,Sensor,High
32195,Battery,Low
32196,Battery,High
32197,Battery,High
32198,Brake,Low
32199,Battery,High
32200,Engine,Low
32201,Sensor,High
32202,Engine,High
32203,Brake,Medium
32204,Battery,Medium
32205,Battery,Low
32206,Brake,Medium
32207,Sensor,Low
32208,Engine,Medium
32209,Brake,Low
32210,Engine,Medium
32211,Engine,Medium
32212,Engine,Low
32213,Engine,High
32214,Battery,Medium
32215,Sensor,High
32216,Battery,High
32217,Brake,Medium
32218,Brake,Medium
32219,Battery,Low
32220,Engine,High
32221,Battery,Medium
32222,Sensor,High
32223,Brake,High
32224,Engine,High
32225,Battery,High
32226,Battery,High
32227,Engine,Low
32228,Engine,Medium
32229,Brake,Low
32230,Brake,Medium
32231,Brake,Low
32232,Engine,Medium
32233,Brake,Low
32234,Battery,High
32235,Sensor,Medium
32236,Brake,Medium
32237,Battery,Medium
32238,Sensor,High
32239,Battery,Medium
32240,Sensor,Medium
32241,Engine,Medium
32242,Battery,Low
32243,Engine,High
32244,Engine,Low
32245,Battery,Low
32246,Engine,Medium
32247,Battery,Medium
32248,Battery,Low
32249,Brake,High
32250,Sensor,Low
32251,Battery,High
32252,Battery,Medium
32253,Sensor,Medium
32254,Engine,Low
32255,Engine,High
32256,Engine,High
32257,Engine,High
32258,Engine,High
32259,Battery,High
32260,Brake,Low
32261,Brake,Low
32262,Brake,Low
32263,Engine,High
32264,Sensor,High
32265,Sensor,Medium
32266,Brake,High
32267,Battery,High
32268,Engine,Low
32269,Battery,Low
32270,Brake,Medium
32271,Sensor,High
32272,Battery,High
32273,Battery,Low
32274,Engine,Low
32275,Sensor,Low
32276,Sensor,Low
32277,Engine,High
32278,Brake,Medium
32279,Brake,Low
32280,Sensor,Medium
32281,Battery,Medium
32282,Battery,Medium
32283,Battery,Medium
32284,Sensor,High
32285,Engine,High
32286,Brake,Low
32287,Engine,Low
32288,Battery,Medium
32289,Brake,Medium
32290,Sensor,Medium
32291,Engine,High
32292,Brake,Medium
32293,Sensor,Medium
32294,Engine,High
32295,Brake,Low
32296,Engine,Medium
32297,Brake,High
32298,Brake,High
32299,Brake,Medium
32300,Brake,Low
32301,Sensor,Low
32302,Battery,High
32303,Battery,Low
32304,Battery,Medium
32305,Engine,Medium
32306,Engine,Medium
32307,Sensor,High
32308,Brake,Medium
32309,Brake,High
32310,Sensor,Medium
32311,Battery,Medium
32312,Sensor,Medium
32313,Battery,High
32314,Brake,Low
32315,Engine,High
32316,Engine,High
32317,Brake,Medium
32318,Sensor,Low
32319,Sensor,High
32320,Brake,High
32321,Brake,High
32322,Battery,High
32323,Engine,Medium
32324,Sensor,Low
32325,Battery,Medium
32326,Battery,Medium
32327,Battery,Low
32328,Brake,Low
32329,Brake,Low
32330,Engine,Low
32331,Brake,Low
32332,Sensor,Low
32333,Engine,High
32334,Engine,Low
32335,Brake,High
32336,Brake,Medium
32337,Battery,High
32338,Battery,High
32339,Engine,High
32340,Battery,Low
32341,Engine,Medium
32342,Sensor,Medium
32343,Battery,Medium
32344,Engine,Medium
32345,Sensor,Medium
32346,Sensor,Medium
32347,Battery,High
32348,Brake,Medium
32349,Sensor,Low
32350,Battery,Low
32351,Battery,High
32352,Engine,Medium
32353,Battery,Medium
32354,Battery,Medium
32355,Engine,Low
32356,Engine,High
32357,Engine,Low
32358,Sensor,Low
32359,Engine,Low
32360,Sensor,High
32361,Brake,Low
32362,Sensor,High
32363,Engine,Low
32364,Engine,High
32365,Brake,Medium
32366,Engine,Medium
32367,Engine,Medium
32368,Brake,Low
32369,Battery,Medium
32370,Brake,High
32371,Sensor,Low
32372,Sensor,Low
32373,Brake,High
32374,Brake,Medium
32375,Brake,High
32376,Sensor,Medium
32377,Brake,Medium
32378,Sensor,High
32379,Sensor,Low
32380,Sensor,High
32381,Battery,Low
32382,Engine,High
32383,Brake,High
32384,Engine,High
32385,Engine,Medium
32386,Sensor,Low
32387,Engine,High
32388,Brake,Low
32389,Brake,Low
32390,Engine,High
32391,Engine,High
32392,Brake,Low
32393,Engine,Low
32394,Brake,Low
32395,Battery,Low
32396,Brake,High
32397,Battery,High
32398,Battery,High
32399,Engine,Medium
32400,Sensor,High
32401,Sensor,High
32402,Engine,High
32403,Sensor,Low
32404,Engine,Medium
32405,Engine,Medium
32406,Battery,Low
32407,Sensor,Low
32408,Sensor,High
32409,Brake,Medium
32410,Engine,Medium
32411,Battery,High
32412,Battery,Medium
32413,Battery,Low
32414,Battery,Medium
32415,Brake,Low
32416,Sensor,Medium
32417,Sensor,Medium
32418,Sensor,Medium
32419,Battery,Low
32420,Sensor,Medium
32421,Brake,Medium
32422,Battery,Low
32423,Engine,High
32424,Battery,Medium
32425,Brake,Low
32426,Engine,Medium
32427,Sensor,High
32428,Battery,Low
32429,Sensor,High
32430,Engine,Low
32431,Brake,Medium
32432,Engine,High
32433,Sensor,Medium
32434,Engine,Low
32435,Sensor,Medium
32436,Sensor,High
32437,Sensor,Low
32438,Battery,High
32439,Sensor,Low
32440,Sensor,Low
32441,Battery,Medium
32442,Battery,High
32443,Battery,Medium
32444,Sensor,Low
32445,Engine,Low
32446,Battery,Medium
32447,Sensor,Low
32448,Sensor,High
32449,Sensor,Medium
32450,Engine,Low
32451,Brake,Medium
32452,Battery,Low
32453,Engine,High
32454,Sensor,Low
32455,Battery,High
32456,Engine,High
32457,Battery,Low
32458,Engine,Medium
32459,Brake,Medium
32460,Sensor,Medium
32461,Engine,Medium
32462,Battery,High
32463,Battery,Low
32464,Sensor,Low
32465,Battery,Low
32466,Sensor,Medium
32467,Battery,High
32468,Engine,Medium
32469,Engine,Low
32470,Sensor,Low
32471,Battery,Medium
32472,Battery,Low
32473,Battery,High
32474,Sensor,High
32475,Brake,Medium
32476,Brake,Low
32477,Sensor,Medium
32478,Engine,High
32479,Brake,Low
32480,Sensor,High
32481,Brake,Medium
32482,Sensor,Low
32483,Engine,High
32484,Engine,Low
32485,Sensor,Medium
32486,Engine,High
32487,Battery,High
32488,Sensor,Low
32489,Battery,High
32490,Engine,High
32491,Brake,Low
32492,Engine,Medium
32493,Brake,High
32494,Battery,Low
32495,Battery,High
32496,Engine,Low
32497,Brake,Low
32498,Engine,High
32499,Sensor,Low
32500,Sensor,Medium
32501,Engine,Medium
32502,Battery,Medium
32503,Brake,Low
32504,Engine,Medium
32505,Engine,High
32506,Battery,Low
32507,Brake,High
32508,Battery,High
32509,Brake,High
32510,Battery,Medium
32511,Sensor,High
32512,Battery,High
32513,Brake,High
32514,Engine,Medium
32515,Brake,Medium
32516,Sensor,Low
32517,Engine,Medium
32518,Sensor,High
32519,Brake,High
32520,Brake,High
32521,Sensor,Medium
32522,Sensor,Medium
32523,Sensor,Low
32524,Sensor,Low
32525,Engine,Medium
32526,Engine,Medium
32527,Brake,Low
32528,Brake,Medium
32529,Brake,Medium
32530,Battery,High
32531,Engine,High
32532,Engine,High
32533,Engine,High
32534,Battery,Medium
32535,Engine,Low
32536,Engine,High
32537,Sensor,High
32538,Sensor,High
32539,Brake,High
32540,Brake,Medium
32541,Engine,Low
32542,Sensor,Medium
32543,Brake,High
32544,Battery,High
32545,Engine,High
32546,Sensor,Low
32547,Sensor,Medium
32548,Battery,Low
32549,Engine,Medium
32550,Battery,Medium
32551,Brake,High
32552,Engine,Low
32553,Engine,Medium
32554,Battery,Low
32555,Brake,High
32556,Battery,Medium
32557,Brake,Low
32558,Battery,Medium
32559,Battery,High
32560,Brake,High
32561,Engine,Low
32562,Engine,Medium
32563,Sensor,Medium
32564,Sensor,Low
32565,Engine,Low
32566,Engine,High
32567,Brake,High
32568,Sensor,Medium
32569,Engine,Medium
32570,Engine,Medium
32571,Sensor,High
32572,Sensor,Medium
32573,Battery,Medium
32574,Brake,High
32575,Battery,High
32576,Brake,Low
32577,Engine,Medium
32578,Brake,Medium
32579,Engine,Low
32580,Sensor,High
32581,Brake,Medium
32582,Engine,Medium
32583,Brake,High
32584,Brake,Low
32585,Engine,High
32586,Sensor,Medium
32587,Engine,High
32588,Brake,Medium
32589,Sensor,High
32590,Sensor,Low
32591,Battery,Medium
32592,Brake,Medium
32593,Brake,High
32594,Battery,High
32595,Brake,High
32596,Battery,Low
32597,Sensor,Medium
32598,Sensor,High
32599,Sensor,Medium
32600,Brake,Low
32601,Sensor,Medium
32602,Battery,High
32603,Sensor,Medium
32604,Sensor,Medium
32605,Sensor,Low
32606,Brake,Low
32607,Brake,Low
32608,Sensor,Low
32609,Engine,Medium
32610,Sensor,Medium
32611,Sensor,Medium
32612,Sensor,High
32613,Engine,High
32614,Engine,High
32615,Sensor,Low
32616,Battery,Medium
32617,Brake,High
32618,Engine,Low
32619,Sensor,High
32620,Brake,High
32621,Engine,High
32622,Battery,Medium
32623,Brake,Low
32624,Brake,High
32625,Battery,High
32626,Brake,Medium
32627,Engine,Medium
32628,Brake,High
32629,Battery,Low
32630,Engine,Low
32631,Brake,Medium
32632,Brake,High
32633,Sensor,Medium
32634,Engine,Medium
32635,Brake,Medium
32636,Engine,High
32637,Engine,Medium
32638,Sensor,Low
32639,Brake,Medium
32640,Sensor,Low
32641,Sensor,Medium
32642,Sensor,Medium
32643,Engine,Medium
32644,Engine,High
32645,Battery,Low
32646,Battery,Medium
32647,Battery,Medium
32648,Brake,Low
32649,Engine,Low
32650,Engine,High
32651,Engine,Medium
32652,Engine,High
32653,Engine,Low
32654,Sensor,Low
32655,Engine,Low
32656,Brake,Medium
32657,Brake,Low
32658,Sensor,High
32659,Sensor,Low
32660,Sensor,High
32661,Engine,High
32662,Sensor,High
32663,Sensor,Medium
32664,Engine,High
32665,Battery,Low
32666,Engine,Low
32667,Sensor,Low
32668,Brake,Medium
32669,Sensor,High
32670,Battery,Low
32671,Engine,High
32672,Brake,High
32673,Battery,Medium
32674,Battery,High
32675,Battery,High
32676,Sensor,High
32677,Battery,Medium
32678,Sensor,Low
32679,Engine,Low
32680,Sensor,Medium
32681,Sensor,High
32682,Battery,Medium
32683,Engine,High
32684,Battery,Low
32685,Battery,High
32686,Brake,High
32687,Battery,Low
32688,Battery,Medium
32689,Engine,High
32690,Brake,Medium
32691,Brake,High
32692,Brake,High
32693,Brake,High
32694,Sensor,Medium
32695,Brake,Low
32696,Sensor,Low
32697,Brake,High
32698,Battery,Medium
32699,Brake,Low
32700,Engine,Low
32701,Sensor,High
32702,Battery,Low
32703,Battery,Low
32704,Sensor,Medium
32705,Brake,Medium
32706,Brake,High
32707,Brake,Low
32708,Sensor,Medium
32709,Brake,High
32710,Engine,High
32711,Brake,Low
32712,Engine,Medium
32713,Battery,Medium
32714,Sensor,Medium
32715,Brake,Low
32716,Battery,High
32717,Brake,Low
32718,Brake,High
32719,Engine,Low
32720,Brake,Medium
32721,Engine,Low
32722,Sensor,Medium
32723,Sensor,Low
32724,Battery,Medium
32725,Battery,Medium
32726,Battery,Low
32727,Engine,Low
32728,Engine,Low
32729,Sensor,High
32730,Engine,Low
32731,Engine,Medium
32732,Brake,Medium
32733,Engine,Low
32734,Sensor,Medium
32735,Sensor,Medium
32736,Brake,Medium
32737,Engine,Medium
32738,Engine,High
32739,Sensor,Low
32740,Battery,Low
32741,Battery,High
32742,Brake,Low
32743,Brake,Low
32744,Sensor,Medium
32745,Battery,Low
32746,Sensor,Low
32747,Battery,High
32748,Sensor,Low
32749,Engine,Low
32750,Engine,Medium
32751,Brake,Medium
32752,Sensor,High
32753,Battery,High
32754,Brake,Low
32755,Engine,High
32756,Sensor,High
32757,Engine,High
32758,Brake,Low
32759,Sensor,Low
32760,Sensor,High
32761,Battery,High
32762,Sensor,Medium
32763,Brake,Low
32764,Sensor,High
32765,Engine,High
32766,Engine,Low
32767,Engine,High
32768,Engine,High
32769,Sensor,Low
32770,Engine,Medium
32771,Brake,High
32772,Brake,Medium
32773,Brake,Medium
32774,Sensor,Medium
32775,Battery,High
32776,Engine,Medium
32777,Battery,High
32778,Battery,Low
32779,Battery,High
32780,Engine,Medium
32781,Sensor,Low
32782,Brake,Low
32783,Sensor,Low
32784,Brake,High
32785,Brake,Medium
32786,Brake,High
32787,Brake,Medium
32788,Sensor,Medium
32789,Brake,Low
32790,Brake,Low
32791,Sensor,High
32792,Battery,High
32793,Brake,Medium
32794,Engine,Low
32795,Battery,High
32796,Sensor,Medium
32797,Battery,Medium
32798,Engine,Medium
32799,Brake,Medium
32800,Battery,Medium
32801,Sensor,Low
32802,Sensor,Low
32803,Engine,Low
32804,Brake,Medium
32805,Sensor,High
32806,Sensor,High
32807,Brake,Medium
32808,Sensor,Low
32809,Sensor,High
32810,Sensor,Medium
32811,Brake,Medium
32812,Battery,Low
32813,Sensor,High
32814,Sensor,Medium
32815,Battery,Medium
32816,Sensor,Low
32817,Battery,Low
32818,Brake,Medium
32819,Brake,Low
32820,Sensor,Low
32821,Sensor,Medium
32822,Engine,Low
32823,Brake,High
32824,Sensor,Low
32825,Brake,Medium
32826,Engine,Low
32827,Brake,Low
32828,Sensor,Low
32829,Brake,Medium
32830,Brake,Medium
32831,Sensor,Medium
32832,Engine,Low
32833,Sensor,Medium
32834,Brake,Low
32835,Battery,Low
32836,Engine,Medium
32837,Sensor,Low
32838,Sensor,Low
32839,Battery,High
32840,Brake,Low
32841,Engine,Medium
32842,Battery,Medium
32843,Sensor,Medium
32844,Engine,Medium
32845,Sensor,Medium
32846,Engine,Medium
32847,Battery,Medium
32848,Brake,Low
32849,Sensor,Medium
32850,Engine,Medium
32851,Engine,Low
32852,Brake,Medium
32853,Engine,Medium
32854,Engine,Medium
32855,Battery,Medium
32856,Engine,High
32857,Battery,High
32858,Sensor,Medium
32859,Engine,Medium
32860,Battery,Low
32861,Brake,Medium
32862,Brake,Low
32863,Brake,Low
32864,Battery,High
32865,Brake,High
32866,Engine,Medium
32867,Battery,Medium
32868,Sensor,Medium
32869,Sensor,Low
32870,Sensor,Low
32871,Battery,High
32872,Battery,High
32873,Engine,Low
32874,Sensor,Medium
32875,Sensor,High
32876,Brake,Low
32877,Engine,Low
32878,Engine,Low
32879,Battery,Low
32880,Battery,Medium
32881,Brake,Low
32882,Sensor,Medium
32883,Brake,High
32884,Battery,Low
32885,Sensor,Low
32886,Sensor,Medium
32887,Sensor,Medium
32888,Brake,Low
32889,Brake,Medium
32890,Battery,Medium
32891,Brake,Medium
32892,Battery,Low
32893,Battery,Low
32894,Engine,Medium
32895,Engine,High
32896,Sensor,Low
32897,Sensor,High
32898,Sensor,Low
32899,Engine,Medium
32900,Brake,High
32901,Battery,Medium
32902,Sensor,Medium
32903,Sensor,High
32904,Sensor,Medium
32905,Battery,High
32906,Battery,High
32907,Brake,Low
32908,Brake,Medium
32909,Sensor,Low
32910,Battery,High
32911,Sensor,Low
32912,Sensor,Low
32913,Battery,Medium
32914,Engine,Medium
32915,Engine,High
32916,Brake,Low
32917,Sensor,Low
32918,Battery,High
32919,Brake,Medium
32920,Sensor,Low
32921,Battery,Medium
32922,Sensor,High
32923,Sensor,Low
32924,Brake,Medium
32925,Sensor,Medium
32926,Sensor,Low
32927,Engine,Low
32928,Engine,Medium
32929,Engine,Low
32930,Sensor,Medium
32931,Battery,Low
32932,Battery,High
32933,Engine,Low
32934,Brake,Medium
32935,Sensor,Low
32936,Sensor,High
32937,Brake,Low
32938,Battery,Low
32939,Engine,Medium
32940,Battery,Medium
32941,Engine,Low
32942,Brake,Low
32943,Battery,High
32944,Sensor,High
32945,Brake,High
32946,Engine,High
32947,Sensor,High
32948,Engine,Medium
32949,Engine,Low
32950,Sensor,Low
32951,Battery,High
32952,Engine,Low
32953,Sensor,High
32954,Engine,Low
32955,Engine,High
32956,Sensor,Medium
32957,Battery,Low
32958,Engine,High
32959,Engine,High
32960,Brake,Low
32961,Brake,Low
32962,Battery,Medium
32963,Brake,Low
32964,Battery,High
32965,Engine,Low
32966,Engine,Medium
32967,Sensor,Low
32968,Battery,Low
32969,Brake,Low
32970,Sensor,Low
32971,Battery,Medium
32972,Battery,Low
32973,Brake,Low
32974,Brake,Low
32975,Battery,High
32976,Battery,High
32977,Sensor,High
32978,Engine,Low
32979,Battery,High
32980,Battery,Medium
32981,Brake,High
32982,Battery,Low
32983,Engine,Medium
32984,Battery,Low
32985,Brake,Low
32986,Engine,High
32987,Battery,Low
32988,Sensor,Medium
32989,Sensor,Medium
32990,Engine,Low
32991,Brake,Medium
32992,Engine,Medium
32993,Sensor,Medium
32994,Battery,High
32995,Engine,Low
32996,Engine,High
32997,Sensor,High
32998,Engine,High
32999,Engine,Low
33000,Brake,Low
33001,Engine,Low
33002,Brake,High
33003,Sensor,Medium
33004,Brake,Medium
33005,Battery,Low
33006,Battery,Low
33007,Engine,Low
33008,Engine,High
33009,Battery,Medium
33010,Battery,Low
33011,Sensor,Low
33012,Brake,High
33013,Battery,High
33014,Engine,Medium
33015,Brake,Medium
33016,Sensor,Low
33017,Battery,Medium
33018,Engine,Low
33019,Engine,Low
33020,Engine,Low
33021,Battery,Medium
33022,Sensor,Low
33023,Sensor,High
33024,Engine,Low
