warranty_event_id,vehicle_id,claim_cost,failure_confirmed
27648,6027,404.38,1
27649,13747,3811.01,0
27650,29063,3166.07,1
27651,3217,3908.53,0
27652,24715,3291.93,1
27653,33233,4885.55,0
27654,11065,4028.5,0
27655,997,1950.48,1
27656,34486,3122.06,0
27657,5791,2371.73,0
27658,18516,2913.67,1
27659,1854,1401.71,0
27660,10912,4122.5,0
27661,14180,826.37,0
27662,15066,246.1,1
27663,19699,4972.91,1
27664,29340,197.23,0
27665,3597,327.16,1
27666,20266,101.8,1
27667,5004,3431.07,0
27668,493,1823.14,1
27669,4064,2875.61,1
27670,30368,2361.85,1
27671,22875,1337.6,1
27672,28698,1926.99,0
27673,17458,2659.47,0
27674,11331,1881.31,0
27675,22717,2796.9,0
27676,24880,1875.38,1
27677,4360,2437.22,1
27678,31184,4730.5,0
27679,15880,4384.68,1
27680,32984,1580.69,0
27681,5401,3407.11,1
27682,16769,2366.49,1
27683,8112,4139.0,0
27684,17403,3994.33,1
27685,16477,492.05,1
27686,8461,4030.52,1
27687,8006,4951.8,0
27688,4771,2122.64,1
27689,4372,4177.32,0
27690,26421,4517.26,0
27691,10465,605.69,0
27692,20323,3697.61,1
27693,17518,2234.67,1
27694,4421,3303.06,0
27695,9126,765.65,1
27696,15415,2453.37,1
27697,32960,757.32,0
27698,34241,4923.19,0
27699,26176,1585.55,0
27700,5551,1147.79,1
27701,10929,3162.12,0
27702,33411,1919.89,0
27703,4268,4621.89,0
27704,33385,1781.25,0
27705,19240,795.69,1
27706,34620,4034.29,0
27707,17879,1147.67,1
27708,7784,4765.16,1
27709,32333,4016.53,1
27710,31788,528.27,0
27711,11790,2528.45,1
27712,33695,4713.06,1
27713,22362,2280.8,1
27714,6269,1556.34,0
27715,13873,3455.68,0
27716,2005,117.17,1
27717,7519,4555.23,0
27718,1331,808.79,1
27719,16917,2331.46,1
27720,25151,2698.78,0
27721,31048,2690.48,0
27722,1847,2790.47,1
27723,12170,3023.58,1
27724,19857,2884.09,0
27725,24595,3625.7,0
27726,5765,3305.12,1
27727,4949,288.67,1
27728,8522,4438.92,1
27729,25450,2697.97,0
27730,30120,1375.96,1
27731,14770,3513.4,0
27732,11909,4976.3,0
27733,32988,4392.51,0
27734,21219,2547.47,0
27735,8669,4864.18,0
27736,15220,1507.81,0
27737,31094,4481.57,1
27738,8945,2212.61,0
27739,1525,1484.59,1
27740,16216,1682.16,1
27741,20031,4021.32,1
27742,25052,1877.62,1
27743,18126,3619.05,1
27744,10007,2258.33,1
27745,34636,4004.06,1
27746,15951,4371.19,0
27747,26934,3779.92,0
27748,2212,114.11,0
27749,32658,1037.52,1
27750,34054,783.29,1
27751,13218,1171.65,1
27752,25827,2842.08,0
27753,33173,2076.38,0
27754,10086,3798.93,0
27755,26019,4623.17,1
27756,18456,884.68,0
27757,32009,1806.18,0
27758,3809,3909.03,0
27759,17271,1036.04,0
27760,32932,4651.26,1
27761,26515,1690.28,1
27762,10102,4230.99,1
27763,12696,1422.55,1
27764,21618,4003.82,0
27765,19386,3876.71,1
27766,12657,2126.02,0
27767,7951,4639.34,1
27768,20077,4970.82,1
27769,10555,760.01,0
27770,12860,3523.19,1
27771,33041,1457.56,0
27772,28020,4389.75,0
27773,20416,1590.84,0
27774,7026,227.61,0
27775,6566,323.57,1
27776,856,4400.41,1
27777,34440,1465.34,1
27778,4820,2547.44,0
27779,24298,2762.55,1
27780,13469,3538.06,0
27781,18037,3135.98,1
27782,5127,1874.59,0
27783,7904,2858.03,0
27784,27026,3124.68,0
27785,34828,2369.95,1
27786,12886,1879.98,0
27787,29190,3692.35,1
27788,26111,3519.1,1
27789,34360,897.2,1
27790,639,1100.0,0
27791,15229,2367.23,1
27792,20213,3749.47,0
27793,1199,4526.31,0
27794,19939,1293.87,0
27795,27402,1067.01,1
27796,31421,897.9,1
27797,15889,314.76,0
27798,29129,2554.43,0
27799,28948,1740.94,0
27800,15158,1697.34,1
27801,5427,2408.58,1
27802,27355,3003.73,1
27803,32136,2674.23,1
27804,34321,3566.06,0
27805,4762,4433.37,0
27806,24442,2334.04,0
27807,19751,4706.25,1
27808,34221,2966.48,0
27809,2557,2287.14,1
27810,9106,3483.49,0
27811,28241,366.45,1
27812,7623,1760.69,1
27813,12201,3556.27,0
27814,19004,1524.12,0
27815,20867,2416.44,1
27816,30429,3900.86,1
27817,17639,3795.85,0
27818,5481,3307.71,0
27819,4419,3961.29,1
27820,7012,839.97,0
27821,23977,1966.83,1
27822,22655,3246.22,0
27823,25884,3164.11,0
27824,13090,4844.35,0
27825,14445,4238.75,0
27826,1280,3580.21,0
27827,27558,2339.14,1
27828,16665,194.48,1
27829,10230,4578.57,0
27830,22530,4464.03,1
27831,19197,2677.8,0
27832,6963,3048.0,1
27833,2993,2710.89,1
27834,3371,4035.56,0
27835,1666,1279.63,0
27836,21239,4275.27,0
27837,23249,177.41,0
27838,22234,3753.15,1
27839,9661,4813.52,1
27840,34052,1919.09,1
27841,20986,2010.37,0
27842,24120,4550.74,0
27843,17540,2584.37,0
27844,26464,178.04,1
27845,8035,551.78,1
27846,13535,4212.58,1
27847,10865,2331.29,0
27848,19674,616.56,1
27849,12520,2176.74,1
27850,14910,1060.5,1
27851,22694,1844.14,0
27852,23784,565.45,1
27853,20457,1310.12,0
27854,4065,2671.58,1
27855,17539,4902.3,0
27856,14192,1395.97,1
27857,796,2548.08,0
27858,13358,2131.27,0
27859,19450,716.0,0
27860,640,2203.25,0
27861,16729,3330.3,0
27862,22249,2401.65,0
27863,11036,3911.9,0
27864,18536,1781.53,1
27865,11806,3577.86,0
27866,14369,1760.17,1
27867,8510,4148.51,1
27868,638,2354.85,0
27869,3737,1122.64,0
27870,24235,3215.32,1
27871,27759,4784.52,1
27872,12778,2805.64,1
27873,29821,1052.72,1
27874,30339,3591.16,1
27875,29765,2604.92,0
27876,10242,4858.41,1
27877,15270,606.68,0
27878,14309,2894.44,0
27879,22123,4947.83,0
27880,26682,3237.17,1
27881,29757,2887.83,0
27882,148,2007.35,1
27883,7443,1829.58,1
27884,16786,4941.16,0
27885,17882,957.04,0
27886,13759,948.02,1
27887,364,1532.86,1
27888,22231,1305.62,0
27889,21758,2213.91,1
27890,11683,463.01,1
27891,21349,223.18,1
27892,32756,2815.69,0
27893,6141,1949.01,1
27894,2182,2078.1,1
27895,7630,3265.5,0
27896,696,1678.58,1
27897,33461,4814.79,0
27898,32290,1763.6,1
27899,4319,830.56,1
27900,12831,482.57,0
27901,29276,4507.25,1
27902,28286,4203.2,1
27903,20051,3960.22,1
27904,30409,4603.48,1
27905,6303,4708.58,0
27906,31177,4921.98,1
27907,10136,432.01,1
27908,23742,4210.28,0
27909,5835,4079.64,0
27910,18312,3318.83,1
27911,7527,3252.9,1
27912,8957,4493.27,0
27913,6225,301.63,0
27914,3309,1689.82,0
27915,32627,3233.7,0
27916,8488,2703.51,1
27917,29426,3800.21,1
27918,21349,4933.13,1
27919,7877,3900.62,1
27920,24435,2899.85,1
27921,8595,198.1,0
27922,16199,434.13,1
27923,9637,353.68,1
27924,26052,3259.88,0
27925,7364,1264.71,1
27926,16064,472.66,1
27927,25594,2252.99,1
27928,25643,943.27,0
27929,33169,1988.25,1
27930,15610,2759.11,0
27931,3391,1103.02,0
27932,18439,502.34,0
27933,20237,3168.73,1
27934,25642,1332.0,1
27935,24125,4543.98,1
27936,31778,4298.34,1
27937,16599,2991.15,0
27938,18254,3932.33,0
27939,33745,553.82,1
27940,18279,2157.73,1
27941,13745,1214.12,1
27942,11130,1196.96,0
27943,2871,888.45,0
27944,20225,653.64,0
27945,21619,2305.01,0
27946,7200,1590.89,0
27947,20299,3032.25,1
27948,11070,3845.47,0
27949,28559,3936.35,0
27950,10241,4078.78,1
27951,23435,642.48,1
27952,30989,1457.16,1
27953,3408,2824.08,0
27954,22928,3290.49,0
27955,13483,4565.29,0
27956,16310,1710.87,0
27957,15100,3702.94,1
27958,8084,3356.78,0
27959,8316,3212.86,0
27960,29217,4367.09,0
27961,12690,4516.31,0
27962,24946,4198.66,0
27963,22450,2605.66,1
27964,3095,4854.25,0
27965,16287,4747.45,1
27966,4381,2426.4,1
27967,20837,3076.79,1
27968,19094,601.19,1
27969,30733,1534.05,0
27970,19312,1398.76,0
27971,22149,4858.31,0
27972,14559,2123.24,0
27973,25093,4084.39,1
27974,33738,4825.17,0
27975,19503,279.9,0
27976,6552,3199.61,0
27977,11195,4698.74,0
27978,24979,1388.37,1
27979,21047,1703.14,1
27980,20804,1301.9,1
27981,6746,1528.13,0
27982,14263,3522.47,1
27983,17959,3708.62,1
27984,30026,3700.77,1
27985,25785,4271.31,0
27986,13322,174.18,1
27987,34975,2239.14,0
27988,33680,4910.49,0
27989,4589,4268.18,1
27990,25891,1912.18,1
27991,18444,2954.9,1
27992,5959,1653.13,0
27993,33775,4046.11,0
27994,17062,4914.14,1
27995,11760,483.66,1
27996,9732,2887.01,1
27997,2688,1996.45,1
27998,929,3374.67,0
27999,26559,3943.4,0
28000,17592,2733.17,0
28001,32825,2370.88,0
28002,15111,4288.74,1
28003,20744,3771.17,1
28004,15694,1465.18,1
28005,21697,172.35,0
28006,11716,3420.35,0
28007,15226,4490.64,0
28008,25391,3378.34,1
28009,32597,809.96,1
28010,6765,633.46,0
28011,8618,140.29,1
28012,3861,4375.18,1
28013,9868,3129.56,0
28014,15098,3764.18,1
28015,31964,2511.59,0
28016,4455,1390.43,0
28017,25636,3873.62,1
28018,19138,2523.78,0
28019,15889,2233.56,0
28020,22875,630.03,0
28021,21643,2549.09,0
28022,11160,4684.89,0
28023,2683,2955.11,1
28024,10330,1046.22,1
28025,16160,4076.31,0
28026,13032,1032.83,1
28027,31336,969.85,1
28028,10857,1563.59,0
28029,21478,3841.76,1
28030,15707,1939.06,0
28031,18077,3226.54,1
28032,8677,368.54,1
28033,565,3684.43,0
28034,30142,2653.08,0
28035,11267,2847.49,0
28036,16948,790.9,0
28037,5528,4273.73,0
28038,25517,717.89,1
28039,32107,2782.78,1
28040,5695,1701.56,1
28041,28259,4936.41,0
28042,3262,341.65,1
28043,25620,3688.24,0
28044,884,2392.42,1
28045,24744,3136.63,1
28046,2726,2503.44,0
28047,14904,3262.24,1
28048,18609,417.89,1
28049,34896,3381.37,1
28050,21238,3507.95,0
28051,19318,618.08,1
28052,27406,1133.02,1
28053,18274,2736.84,1
28054,6008,4474.36,1
28055,26531,1247.34,1
28056,23843,3419.43,0
28057,27866,1565.18,1
28058,25810,2662.71,0
28059,5228,1151.61,1
28060,4055,4307.73,0
28061,21326,4584.4,0
28062,30669,3056.42,0
28063,30808,2496.4,0
28064,9678,4268.89,1
28065,549,4333.43,1
28066,29527,4283.53,1
28067,2653,4788.97,0
28068,30913,306.07,0
28069,34056,4361.33,1
28070,34757,3705.28,0
28071,1520,104.2,1
28072,15272,1870.92,0
28073,3233,478.04,1
28074,30865,301.37,0
28075,14169,206.07,0
28076,11923,2993.21,1
28077,18512,1360.37,1
28078,11521,1540.85,1
28079,19178,1204.13,0
28080,6963,1314.74,0
28081,8054,2561.46,1
28082,5536,3863.23,0
28083,8479,2215.0,1
28084,7733,107.07,1
28085,32041,1089.86,1
28086,28824,3087.46,1
28087,984,4684.66,1
28088,29484,3270.87,1
28089,449,2134.94,1
28090,17178,2323.47,0
28091,27223,3071.16,1
28092,9261,3979.35,1
28093,9824,1268.7,0
28094,15178,1495.1,1
28095,19259,4986.01,0
28096,4810,2489.71,1
28097,6832,2017.06,0
28098,86,4927.01,1
28099,3688,2619.67,0
28100,31753,1436.32,1
28101,29331,3883.25,1
28102,16934,2700.59,0
28103,34742,2588.85,0
28104,4074,2406.97,0
28105,8544,1860.07,0
28106,8707,4009.98,0
28107,10974,4687.28,0
28108,32421,1663.72,1
28109,23783,4467.6,0
28110,437,3739.95,0
28111,7147,268.83,1
28112,9803,3861.09,1
28113,31136,130.82,1
28114,23191,2251.44,0
28115,4348,4648.92,0
28116,27999,2872.71,1
28117,6132,3243.08,0
28118,4708,4022.4,0
28119,33032,498.85,1
28120,19272,1126.85,1
28121,10308,750.5,0
28122,33213,2822.83,1
28123,4622,4131.74,1
28124,23680,227.85,1
28125,24656,4495.97,0
28126,4976,1451.56,1
28127,678,4678.84,1
28128,21784,681.67,0
28129,18568,4376.39,1
28130,13043,3761.05,1
28131,26736,1499.24,0
28132,14674,4970.75,1
28133,25100,2151.76,1
28134,8623,777.95,0
28135,30340,1953.0,0
28136,3659,3533.04,1
28137,13550,2584.14,0
28138,26478,257.61,1
28139,7045,2673.07,1
28140,15454,2749.86,1
28141,30933,3619.86,0
28142,10227,4225.91,1
28143,21172,2961.9,0
28144,6375,576.91,0
28145,14362,3407.35,1
28146,1051,4111.74,0
28147,6058,4861.6,0
28148,6054,1429.93,0
28149,15902,2572.42,1
28150,1448,2153.26,1
28151,25113,1754.42,1
28152,30781,3475.13,0
28153,21093,2880.14,0
28154,23260,2116.99,0
28155,21716,4911.23,0
28156,32034,4885.29,1
28157,22894,2710.85,1
28158,10738,3042.27,0
28159,34963,1059.58,0
28160,22906,3303.37,1
28161,30371,1100.48,0
28162,11026,1413.24,1
28163,34988,2333.29,0
28164,20493,4433.7,1
28165,14127,825.16,0
28166,33599,4072.4,1
28167,10859,4269.01,1
28168,30416,3722.68,1
28169,24010,3218.01,0
28170,5332,4986.47,0
28171,10415,1594.49,1
28172,2719,2396.53,1
28173,6923,452.35,0
28174,4406,4166.45,0
28175,23644,3306.09,0
28176,21193,4832.55,0
28177,5681,4717.94,1
28178,20272,3504.71,1
28179,1650,4136.93,0
28180,24223,1944.35,1
28181,21149,2570.8,0
28182,14623,3645.55,0
28183,12385,3065.44,1
28184,353,179.36,1
28185,15522,2962.73,1
28186,7490,3209.57,1
28187,30857,1888.8,0
28188,1492,2566.41,1
28189,21403,629.04,1
28190,32277,1608.5,0
28191,29288,4293.73,1
28192,23856,1081.92,1
28193,7318,4882.04,1
28194,20524,1003.21,1
28195,2627,709.64,1
28196,1593,1567.68,0
28197,27834,521.88,0
28198,9454,4440.39,1
28199,23446,317.62,1
28200,15558,4531.0,1
28201,25487,170.77,1
28202,6077,383.43,0
28203,29902,486.56,0
28204,32641,3835.66,1
28205,20780,588.28,1
28206,12469,255.51,0
28207,25885,2388.79,0
28208,17088,1549.07,1
28209,33027,4730.23,0
28210,27616,2859.8,1
28211,18249,1624.0,1
28212,26038,2849.58,0
28213,12437,609.96,1
28214,18211,1257.96,1
28215,34934,1437.53,1
28216,34794,436.31,1
28217,12093,2550.4,0
28218,26335,3904.29,1
28219,76,3390.97,1
28220,14092,343.44,1
28221,13316,2345.9,0
28222,17478,1952.31,1
28223,9434,4628.0,0
28224,6735,4236.63,0
28225,6489,4103.43,1
28226,20837,568.42,0
28227,25979,829.93,1
28228,17200,4728.31,1
28229,21525,2497.16,0
28230,9084,1230.5,0
28231,29804,2106.71,0
28232,33725,2376.09,0
28233,2889,4136.46,1
28234,2932,758.36,1
28235,29696,265.73,1
28236,27387,4074.02,0
28237,10730,2102.68,0
28238,557,483.57,1
28239,2175,920.91,0
28240,16084,1268.12,1
28241,28135,3968.36,1
28242,9357,3371.17,1
28243,1860,3520.22,1
28244,6293,2748.55,1
28245,24240,4716.09,1
28246,28311,1492.79,0
28247,18968,1188.14,1
28248,25514,4045.71,1
28249,292,2857.24,1
28250,29457,2435.46,0
28251,28298,2998.57,0
28252,27274,133.65,0
28253,4479,642.99,1
28254,34700,3123.44,1
28255,8710,3046.2,0
28256,17207,4209.56,0
28257,8923,4315.03,1
28258,30397,908.75,1
28259,5405,2730.34,0
28260,21625,2339.44,0
28261,34040,4226.52,0
28262,24473,2426.74,1
28263,15969,1328.66,0
28264,33837,886.22,1
28265,9391,219.31,0
28266,13603,4783.18,0
28267,25599,4853.24,0
28268,8901,1050.07,1
28269,33863,4055.9,1
28270,20688,4415.99,0
28271,26571,1775.3,0
28272,7655,2891.16,1
28273,28556,3661.27,1
28274,15302,4986.69,0
28275,4923,3512.68,0
28276,2858,1554.46,0
28277,6396,1596.62,0
28278,24916,1755.13,1
28279,26150,3920.59,0
28280,10308,840.33,1
28281,21606,4915.93,1
28282,29624,3275.91,0
28283,17140,2965.9,1
28284,20860,4801.94,0
28285,28835,3343.59,1
28286,31645,1908.78,0
28287,6541,3163.63,1
28288,31873,2796.55,1
28289,11051,4130.02,1
28290,3226,3851.48,1
28291,32902,2521.68,0
28292,9166,2010.92,0
28293,12380,3294.08,1
28294,31622,2267.55,1
28295,20073,323.21,0
28296,30403,4296.7,1
28297,18822,1214.27,1
28298,26442,4504.16,0
28299,5783,2028.4,1
28300,31232,123.21,1
28301,30925,3577.47,1
28302,19171,3511.9,0
28303,23194,3684.02,1
28304,8136,4607.47,1
28305,27162,2327.82,1
28306,8065,1759.78,0
28307,20558,919.94,1
28308,14998,3668.45,1
28309,13077,4350.15,0
28310,8592,3938.71,1
28311,13423,1979.13,1
28312,21668,3918.29,1
28313,19167,2951.56,1
28314,5618,1557.92,1
28315,22482,3824.66,1
28316,8153,440.97,1
28317,24605,3423.82,1
28318,25784,3144.19,0
28319,21592,2974.47,1
28320,16942,4502.6,0
28321,27920,2238.36,0
28322,17663,3370.91,0
28323,19066,3817.85,1
28324,10424,664.43,1
28325,12409,3928.37,1
28326,16370,2927.57,1
28327,4985,2961.13,1
28328,8917,3903.37,1
28329,16799,3877.35,0
28330,18507,4340.16,0
28331,16848,2309.25,0
28332,5336,2496.63,1
28333,19538,1600.56,0
28334,20016,1272.31,1
28335,25864,1513.08,1
28336,24135,3751.13,0
28337,3231,1567.83,1
28338,19325,3445.23,1
28339,22077,853.04,1
28340,23242,1802.4,0
28341,31661,1981.98,0
28342,28630,3902.42,0
28343,30281,2424.35,0
28344,495,1273.44,1
28345,25686,667.96,0
28346,23702,2685.79,1
28347,13155,3726.27,1
28348,18874,3383.92,0
28349,6882,3476.11,0
28350,28703,3473.73,0
28351,1049,2162.93,0
28352,11717,2560.61,0
28353,12142,4717.24,0
28354,11002,4294.65,0
28355,14503,4934.59,1
28356,30538,3635.41,0
28357,4478,2459.01,1
28358,30978,4912.34,0
28359,19713,671.61,0
28360,17128,4703.01,0
28361,12076,2333.49,0
28362,26798,3555.77,0
28363,22638,2267.12,1
28364,10573,346.41,1
28365,16646,1364.12,0
28366,2885,2083.1,1
28367,8311,4396.46,0
28368,27332,3270.38,1
28369,30960,568.77,1
28370,8869,2976.06,0
28371,19667,2153.56,1
28372,24125,972.24,0
28373,22240,4289.3,0
28374,9763,2289.51,0
28375,20771,4555.58,1
28376,28671,415.66,1
28377,13544,4200.1,1
28378,14968,4822.34,1
28379,15858,1720.87,1
28380,26037,1420.0,0
28381,17607,1213.03,0
28382,34181,1092.84,0
28383,10101,2350.0,0
28384,33447,634.26,1
28385,6665,2028.88,0
28386,31355,1710.42,1
28387,1221,1253.48,0
28388,33179,2480.26,1
28389,14749,1862.66,1
28390,15946,1624.84,0
28391,20867,2309.77,1
28392,7542,2780.36,0
28393,4642,1228.22,0
28394,26351,2137.2,1
28395,16795,1641.67,0
28396,1857,939.27,0
28397,33368,1350.85,0
28398,27544,4064.37,1
28399,6393,1013.2,0
28400,19724,1910.98,0
28401,6064,4298.28,1
28402,12727,794.97,1
28403,18536,4323.01,1
28404,25366,1831.94,0
28405,33067,4874.74,0
28406,14582,4621.17,1
28407,2487,3558.52,0
28408,29118,4597.14,1
28409,4177,1993.63,1
28410,16878,4619.5,0
28411,17331,1417.84,0
28412,15038,3890.72,1
28413,5614,4775.69,0
28414,3983,2587.79,0
28415,8512,3205.72,1
28416,5117,1563.62,1
28417,6851,3073.19,0
28418,6853,2491.21,1
28419,12241,4846.64,0
28420,15926,4905.9,1
28421,27334,3714.58,1
28422,11603,395.9,0
28423,11895,2597.75,1
28424,34380,171.28,1
28425,10417,4806.63,0
28426,8205,4225.84,1
28427,15243,1720.53,0
28428,1858,1696.51,1
28429,28489,4961.48,1
28430,33488,3383.94,0
28431,32221,435.05,0
28432,19839,3989.45,1
28433,14767,534.34,1
28434,23074,2760.59,0
28435,9213,495.23,1
28436,5719,3363.5,0
28437,15681,1197.07,1
28438,13250,4335.86,0
28439,14050,2116.97,0
28440,6526,2713.42,1
28441,25207,735.49,1
28442,29787,4849.14,0
28443,28713,2233.02,0
28444,14157,899.65,0
28445,14380,4827.27,1
28446,10132,1165.34,1
28447,31217,4494.9,1
28448,19447,4675.36,0
28449,1936,366.41,1
28450,23352,4076.63,0
28451,20923,150.53,0
28452,18624,4709.65,1
28453,16729,370.77,0
28454,18976,853.98,1
28455,15060,1175.71,0
28456,11396,3642.71,0
28457,18110,705.15,0
28458,33385,4966.77,1
28459,20311,528.8,1
28460,11807,905.32,0
28461,27614,3380.77,0
28462,9259,4932.96,0
28463,13600,2296.58,1
28464,20312,2733.46,1
28465,25947,3051.18,1
28466,34116,4416.09,0
28467,6430,2436.14,0
28468,26209,1359.63,0
28469,26637,4589.42,1
28470,10649,3844.8,0
28471,7386,393.35,1
28472,25386,1306.18,0
28473,10406,4175.63,1
28474,15215,4686.55,0
28475,11906,357.19,0
28476,22540,4082.63,1
28477,29143,2412.26,0
28478,12003,1379.01,0
28479,3128,362.35,1
28480,9958,1142.79,1
28481,7127,4016.84,1
28482,88,607.08,1
28483,29100,3747.64,1
28484,17951,415.57,0
28485,17075,837.32,1
28486,13454,3839.04,0
28487,5640,3313.03,0
28488,30098,4794.89,0
28489,19804,2158.15,1
28490,323,3166.42,1
28491,24352,3862.91,0
28492,24524,2976.44,1
28493,12160,3407.34,1
28494,29200,4778.74,1
28495,31129,775.86,0
28496,4334,1535.07,1
28497,21015,1795.91,0
28498,15354,3268.74,0
28499,17979,350.8,0
28500,29716,2599.25,0
28501,9978,1296.45,0
28502,17735,4995.5,0
28503,2612,1699.85,0
28504,33027,1715.07,0
28505,13122,4556.44,1
28506,23781,2614.12,1
28507,1722,2557.05,1
28508,14152,4280.71,0
28509,29263,2541.04,0
28510,28856,1073.33,1
28511,34572,4653.28,1
28512,32169,2703.7,0
28513,23882,1319.68,1
28514,27540,2434.02,0
28515,5876,4532.48,0
28516,2369,2507.35,1
28517,34472,2494.52,1
28518,14216,3032.14,1
28519,32162,3645.81,0
28520,19658,2950.52,0
28521,26455,1156.81,1
28522,30201,3121.09,1
28523,26553,3845.69,1
28524,8568,3568.93,0
28525,17637,4861.8,0
28526,10371,4881.44,1
28527,7434,635.29,1
28528,15214,1895.61,1
28529,34872,1486.46,0
28530,7545,4059.24,1
28531,24461,3261.11,1
28532,9124,4153.46,0
28533,17575,2401.15,1
28534,5481,4074.38,1
28535,16414,688.05,1
28536,10435,1627.54,0
28537,15354,1832.88,0
28538,31292,3779.5,0
28539,27190,2080.12,0
28540,23491,1885.07,1
28541,24424,4559.25,0
28542,33696,2615.81,0
28543,11859,4410.6,0
28544,2185,1220.72,1
28545,11140,701.58,1
28546,21466,2209.16,1
28547,15476,1483.07,0
28548,25341,3589.96,0
28549,1972,3473.5,1
28550,5223,1943.37,0
28551,25249,2895.99,1
28552,33423,2933.0,1
28553,4257,4256.79,1
28554,5031,4979.91,1
28555,4192,4150.43,1
28556,31790,582.55,1
28557,5018,1500.5,0
28558,18866,2676.38,1
28559,9936,2207.2,0
28560,22324,2487.91,0
28561,16992,1563.5,0
28562,34425,4879.4,0
28563,32808,3303.81,0
28564,28579,3341.06,1
28565,3154,4633.24,1
28566,31535,4524.0,0
28567,27747,2108.7,1
28568,21967,4787.16,1
28569,20533,4088.53,0
28570,24916,2433.77,1
28571,16922,1127.72,0
28572,11969,1470.83,0
28573,1191,1533.69,0
28574,28036,835.16,0
28575,3058,3834.99,1
28576,528,842.79,1
28577,30195,752.86,1
28578,554,1416.86,0
28579,20848,1390.55,1
28580,27359,1285.64,1
28581,34624,4319.76,0
28582,30534,2276.89,1
28583,5726,427.91,0
28584,4030,2405.15,1
28585,34711,3829.25,0
28586,29141,889.01,0
28587,26516,1732.34,1
28588,23636,4099.09,0
28589,30607,4107.27,1
28590,25374,3901.07,1
28591,2814,1546.69,0
28592,32303,1447.11,1
28593,20214,3307.63,1
28594,18859,1969.28,1
28595,1543,3768.71,1
28596,9972,1998.28,1
28597,23892,1999.51,1
28598,10629,197.79,0
28599,28887,980.8,1
28600,10343,1258.21,1
28601,33904,254.59,1
28602,17071,1692.46,0
28603,27439,571.26,1
28604,22714,2511.98,0
28605,776,3495.74,1
28606,19093,1783.28,1
28607,15324,996.48,1
28608,15498,1951.78,1
28609,5398,549.44,0
28610,28280,116.73,1
28611,29439,4816.7,0
28612,7280,1957.46,0
28613,12342,2363.91,0
28614,24559,2642.53,0
28615,34885,2894.65,1
28616,1442,1281.79,1
28617,31523,153.68,0
28618,28960,4654.05,1
28619,21973,2901.48,1
28620,18589,341.71,0
28621,2496,3814.32,0
28622,13885,1506.49,1
28623,15020,1619.2,0
28624,32666,2383.37,0
28625,7740,4185.12,1
28626,14909,1394.36,1
28627,831,259.12,0
28628,1834,709.47,1
28629,14471,3262.26,1
28630,7170,856.61,0
28631,10533,3185.25,0
28632,29900,4940.63,1
28633,7929,1471.34,1
28634,11304,3076.43,0
28635,17224,1987.94,1
28636,12265,512.14,1
28637,8893,1345.76,1
28638,15418,4433.1,1
28639,12873,3647.09,1
28640,28751,143.13,0
28641,15732,2755.59,0
28642,25462,2611.72,1
28643,11150,312.46,0
28644,25347,1135.59,1
28645,22654,642.2,0
28646,31498,280.55,1
28647,31095,1191.61,1
28648,20914,1115.48,1
28649,30821,3860.13,1
28650,11469,2831.27,0
28651,17275,1799.48,1
28652,31381,4613.68,1
28653,23511,2259.83,0
28654,1554,1208.8,1
28655,16049,3391.82,1
28656,34142,2509.98,1
28657,5989,1522.97,0
28658,28987,4717.8,0
28659,9830,3779.04,1
28660,22040,1097.06,0
28661,15255,1532.22,0
28662,25785,1496.45,1
28663,28764,4689.42,1
28664,30533,337.4,0
28665,9101,3573.39,0
28666,30623,4845.62,1
28667,12248,3999.05,0
28668,29997,3912.7,1
28669,629,2119.7,0
28670,16555,3896.82,0
28671,7312,1547.8,1
28672,10794,4068.58,1
28673,9698,2367.95,1
28674,13151,2476.24,0
28675,5982,1575.68,0
28676,8901,3052.79,0
28677,28988,3993.94,0
28678,28289,771.53,1
28679,24510,3064.28,1
28680,25834,3144.09,1
28681,13420,1185.63,0
28682,33911,1291.95,1
28683,34640,2408.04,1
28684,14142,1794.02,0
28685,1260,629.47,1
28686,12581,1502.52,1
28687,11849,3615.05,0
28688,29366,1554.79,0
28689,4121,283.83,1
28690,23585,2018.04,0
28691,21235,348.15,1
28692,1046,1514.53,1
28693,26052,2289.65,1
28694,24946,629.05,0
28695,17010,2598.87,0
28696,25969,940.29,0
28697,22236,1221.48,0
28698,11847,914.9,0
28699,29194,855.47,0
28700,29848,4179.69,0
28701,17918,2511.16,1
28702,23641,3753.35,1
28703,8739,3059.0,1
28704,8430,308.59,1
28705,24975,918.46,0
28706,11244,1442.18,1
28707,27929,2621.23,1
28708,15357,1418.89,0
28709,4762,4489.08,1
28710,21722,754.41,0
28711,9908,2047.95,0
28712,3458,3894.52,1
28713,2934,4393.26,1
28714,27860,553.8,1
28715,26486,3743.82,0
28716,15555,3053.98,0
28717,30536,1032.2,0
28718,9966,1385.82,1
28719,29942,4318.21,1
28720,18324,215.21,1
28721,4962,3615.54,0
28722,18332,2398.21,0
28723,28778,386.42,0
28724,20295,3322.53,1
28725,7616,558.09,0
28726,19971,1430.6,1
28727,25061,4725.97,1
28728,12110,3715.39,0
28729,20712,3246.08,0
28730,10547,4042.81,1
28731,23273,4379.96,1
28732,18550,333.09,1
28733,11473,2318.33,1
28734,10693,937.62,1
28735,13999,3848.83,0
28736,6234,4210.18,1
28737,392,1700.94,1
28738,4523,2119.18,0
