event_id,time_id,vehicle_id,part_id,failure_probability,predicted_days_to_failure
24751,11683,20660,11181,0.322,158
24752,22423,8728,29817,0.945,125
24753,28187,30531,34324,0.486,63
24754,16489,16022,34142,0.789,6
24755,32368,27762,13428,0.799,42
24756,31206,791,33828,0.844,68
24757,26879,31323,8198,0.96,73
24758,29209,21197,17041,0.0,171
24759,15488,1218,14332,0.412,98
24760,6791,29043,12614,0.726,125
24761,7460,9508,11018,0.728,129
24762,4665,32097,1636,0.054,14
24763,34311,19998,17193,0.43,67
24764,32613,25652,10793,0.708,13
24765,29664,6463,9880,0.936,65
24766,6079,14401,9429,0.585,136
24767,6323,13203,30388,0.174,114
24768,1877,9643,31565,0.192,169
24769,16843,17211,23691,0.916,42
24770,12899,28113,15925,0.004,119
24771,5950,7831,24645,0.473,169
24772,13793,23410,2916,0.958,46
24773,30657,22836,9568,0.829,10
24774,34822,12783,33161,0.687,126
24775,28882,8419,30084,0.268,104
24776,783,15142,8285,0.797,85
24777,25971,786,15916,0.844,2
24778,1873,4449,29213,0.691,85
24779,13457,13861,34536,0.362,105
24780,3056,27376,6767,0.164,140
24781,28357,27978,5330,0.707,31
24782,5039,8119,14945,0.833,115
24783,14196,3940,21991,0.795,125
24784,28783,1241,16417,0.24,47
24785,5642,5225,8423,0.81,48
24786,17627,28616,28151,0.508,2
24787,8088,23535,34030,0.61,144
24788,27567,5348,16761,0.71,91
24789,6049,10807,6374,0.059,152
24790,31681,4270,6798,0.081,126
24791,1144,31322,10197,0.835,7
24792,29870,17902,20077,0.179,41
24793,28714,27876,26250,0.225,24
24794,8390,32834,24031,0.261,69
24795,22026,5665,16298,0.485,87
24796,3616,17832,21319,0.658,75
24797,25977,14931,24893,0.792,109
24798,26889,22355,16622,0.795,162
24799,23375,20979,11602,0.816,138
24800,22503,29253,7621,0.923,144
24801,28690,18328,22209,0.994,20
24802,11325,470,19859,0.442,127
24803,15114,11734,10142,0.536,47
24804,28617,26780,28742,0.545,159
24805,29904,9234,16876,0.785,47
24806,20269,34629,34127,0.12,151
24807,13381,23478,15877,0.101,57
24808,21555,9385,8209,0.415,16
24809,22570,17582,2845,0.595,63
24810,32252,18156,5723,0.06,152
24811,34100,9929,9950,0.493,23
24812,3584,4248,7973,0.086,20
24813,4905,16595,32007,0.231,126
24814,33450,9369,29609,0.304,50
24815,30075,3541,21335,0.533,11
24816,22411,7010,5754,0.156,78
24817,17959,2036,2323,0.366,113
24818,10805,12395,33497,0.085,23
24819,30951,23332,3847,0.37,15
24820,16015,26810,1240,0.075,79
24821,2405,18850,28268,0.341,164
24822,12079,4238,8949,0.831,21
24823,23098,9943,25108,0.602,165
24824,3639,20309,21925,0.273,127
24825,28133,17222,10671,0.564,104
24826,19797,14677,19426,0.288,50
24827,23570,20859,3625,0.494,58
24828,10876,24171,9371,0.615,18
24829,4866,17832,29767,0.497,88
24830,30739,25132,32607,0.351,11
24831,8226,29154,30224,0.228,57
24832,14016,16822,29632,0.894,67
24833,5271,33720,26654,0.423,169
24834,8853,21448,8533,0.357,110
24835,625,28421,33629,0.554,144
24836,9687,12892,28429,0.775,13
24837,14249,1203,34685,0.457,112
24838,34372,28250,26767,0.572,123
24839,18803,27736,32968,0.193,97
24840,8249,23547,20502,0.998,61
24841,16367,28476,10377,0.443,175
24842,18386,19077,28189,0.278,151
24843,8502,3827,1565,0.317,40
24844,14802,25974,24806,0.689,160
24845,9296,12257,32183,0.593,142
24846,33916,33482,27460,0.853,16
24847,30587,17519,33278,0.392,73
24848,29252,4518,24802,0.052,17
24849,33694,11996,1961,0.724,44
24850,9771,23795,23436,0.861,19
24851,8123,33517,29561,0.432,138
24852,29397,26739,25435,0.924,77
24853,10121,12613,32812,0.08,19
24854,8936,31554,13536,0.754,131
24855,8180,6880,30558,0.388,18
24856,29996,28246,9530,0.377,49
24857,2709,29792,12143,0.571,97
24858,6109,16797,30920,0.298,123
24859,30876,16075,25651,0.961,37
24860,2248,3703,3457,0.845,137
24861,29638,8373,20693,0.72,156
24862,31115,23477,28602,0.366,90
24863,24467,17557,4602,0.544,45
24864,16683,18629,28830,0.094,168
24865,32935,29206,28100,0.678,3
24866,5022,12297,10206,0.507,19
24867,6282,23057,34613,0.079,79
24868,9857,14251,25467,0.392,113
24869,11142,33902,14670,0.459,48
24870,130,6262,21623,0.563,175
24871,34727,19944,19945,0.125,130
24872,13143,34094,23014,0.434,5
24873,6928,22886,6814,0.732,139
24874,12429,412,31826,0.051,75
24875,23119,587,22542,0.726,168
24876,4130,1388,29679,0.94,82
24877,15491,21706,4957,0.609,149
24878,26418,7857,16532,0.271,102
24879,6655,30105,8862,0.812,121
24880,15706,20279,4051,0.858,56
24881,3327,15105,2097,0.104,78
24882,34642,30951,20569,0.088,19
24883,20655,20261,30035,0.805,177
24884,6894,20425,15955,0.423,110
24885,9739,22856,14344,0.494,137
24886,29973,14743,1426,0.113,107
24887,34731,31189,30284,0.867,110
24888,1090,22925,30704,0.908,134
24889,7630,30922,15775,0.982,30
24890,134,2335,34380,0.278,6
24891,22128,8559,23035,0.58,128
24892,19213,23122,28707,0.007,128
24893,11605,17922,3041,0.902,20
24894,5461,30539,34546,0.171,106
24895,23874,27915,34990,0.725,162
24896,641,6546,30752,0.759,44
24897,10923,29271,21629,0.787,24
24898,14768,702,34874,0.523,92
24899,30924,23991,19109,0.265,33
24900,13393,1169,20628,0.496,96
24901,13519,3782,22948,0.144,127
24902,17963,31059,32753,0.969,102
24903,16845,13872,34117,0.949,110
24904,29996,34932,10656,0.266,119
24905,861,17746,29225,0.858,124
24906,12940,34149,31500,0.47,40
24907,17139,11373,31250,0.476,49
24908,3483,19928,31795,0.959,116
24909,11550,5935,21763,0.853,6
24910,8282,6455,22722,0.054,28
24911,17417,20812,784,0.538,131
24912,15660,5495,5250,0.2,42
24913,33601,30514,5027,0.505,128
24914,16948,17860,1067,0.089,145
24915,29243,15744,13689,0.843,145
24916,12827,23241,30339,0.156,123
24917,18341,21415,5742,0.705,102
24918,9345,1821,18505,0.448,107
24919,4226,27897,31810,0.97,106
24920,26775,18539,9139,0.451,15
24921,3054,1628,30185,0.727,110
24922,22600,25951,34768,0.577,129
24923,24425,32952,2178,0.312,109
24924,18514,5793,4918,0.501,10
24925,7055,26301,16449,0.903,100
24926,21959,27863,285,0.115,104
24927,17808,6130,24381,0.151,48
24928,8244,8403,19621,0.105,169
24929,31580,8239,22725,0.706,72
24930,31975,5345,19369,0.269,19
24931,21573,5783,30496,0.782,100
24932,34949,1623,29909,0.977,131
24933,7685,13117,16669,0.716,137
24934,23829,7205,10277,0.552,169
24935,22941,11696,33961,0.913,46
24936,20470,27948,18418,0.714,8
24937,17533,2145,33814,0.281,5
24938,18472,29352,341,0.668,154
24939,26357,24998,1235,0.619,10
24940,13717,20055,31372,0.602,51
24941,22566,33146,22517,0.605,27
24942,22180,12184,28889,0.396,11
24943,3807,26317,22223,0.002,104
24944,17421,31039,23184,0.855,138
24945,31480,33121,17745,0.989,27
24946,33475,795,33847,0.751,86
24947,22625,26102,17246,0.246,171
24948,31357,22638,26073,0.907,150
24949,24080,4095,26919,0.495,39
24950,29451,6143,8450,0.319,6
24951,25718,30877,393,0.267,162
24952,29672,30806,20655,0.265,117
24953,6052,5526,17651,0.831,108
24954,31133,1332,31563,0.673,44
24955,29130,20710,7839,0.57,102
24956,18428,18351,34754,0.216,51
24957,29966,31292,17640,0.916,117
24958,18917,4777,7166,0.296,110
24959,26901,26731,26035,0.201,1
24960,12070,14217,26804,0.654,155
24961,26492,26201,19023,0.937,39
24962,31823,11303,21475,0.916,133
24963,2532,8122,9336,0.364,163
24964,24982,7864,707,0.375,41
24965,17969,8751,4816,0.957,155
24966,19329,8172,10096,0.077,101
24967,21945,28857,22428,0.843,24
24968,5546,6935,26505,0.381,106
24969,5580,8035,15509,0.195,17
24970,12795,153,3241,0.894,90
24971,13779,22416,23454,0.682,46
24972,7421,30763,22282,0.133,137
24973,31081,454,13433,0.294,16
24974,24309,10324,23615,0.304,94
24975,33029,19946,10857,0.093,57
24976,26296,4212,7409,0.222,13
24977,15784,25137,20025,0.889,62
24978,26045,32726,3154,0.601,177
24979,34468,5821,8515,0.783,159
24980,22525,22283,19002,0.997,68
24981,25236,4493,31829,0.696,111
24982,13514,12201,8880,0.463,175
24983,20728,30792,10803,0.694,46
24984,6490,26496,29315,0.944,61
24985,190,27660,27254,0.719,167
24986,8391,7181,13074,0.166,121
24987,5211,20617,13476,0.143,70
24988,23388,8279,33363,0.396,144
24989,10039,9632,1247,0.13,161
24990,33416,27014,5759,0.11,108
24991,3478,28142,29648,0.17,13
24992,31948,32260,8154,0.746,94
24993,2594,11041,6868,0.051,71
24994,12102,17699,19680,0.292,99
24995,19683,9249,33538,0.478,28
24996,22775,34808,29248,0.771,103
24997,1095,21340,18818,0.751,24
24998,29391,26321,33980,0.101,63
24999,7074,7799,16002,0.626,134
25000,17360,25281,5802,0.252,157
25001,20221,8625,20264,0.098,3
25002,30285,12456,8711,0.766,11
25003,22132,3787,29074,0.423,120
25004,14517,30642,24274,0.384,48
25005,11115,16397,12909,0.692,171
25006,33462,11162,7614,0.209,35
25007,17266,3101,10551,0.972,87
25008,10883,20476,24647,0.53,117
25009,8555,11338,1243,0.419,82
25010,27443,24754,23036,0.7,15
25011,27156,18708,12721,0.645,67
25012,32079,8818,16202,0.316,10
25013,32299,5416,20170,0.964,96
25014,6571,29943,9549,0.014,48
25015,26385,26176,9621,0.759,90
25016,22683,5530,2125,0.52,137
25017,11090,16783,33911,0.582,6
25018,12454,3342,29768,0.035,98
25019,6946,5226,24680,0.529,83
25020,4783,22884,7708,0.622,123
25021,6371,966,27322,0.959,117
25022,15271,778,30967,0.873,30
25023,33896,26567,13833,0.509,147
25024,2771,27413,3795,0.764,144
25025,5409,13482,30269,0.879,144
25026,19955,25695,3779,0.1,75
25027,19566,1442,18633,0.079,109
25028,17576,17169,19420,0.891,84
25029,20377,16374,9806,0.585,18
25030,17248,28358,1264,0.888,162
25031,9810,11162,10106,0.711,136
25032,22490,26358,13475,0.085,60
25033,25411,33282,17223,0.418,71
25034,21454,19428,4227,0.299,137
25035,32189,11455,7053,0.404,66
25036,15717,33348,2015,0.179,140
25037,28694,19017,18260,0.861,62
25038,8245,7909,13330,0.582,51
25039,18437,17834,22380,0.512,2
25040,29417,24684,26218,0.685,97
25041,24080,16881,15126,0.853,153
25042,5445,8580,9381,0.105,32
25043,12215,26524,5842,0.247,50
25044,5031,13328,20197,0.184,61
25045,19734,24217,3433,0.001,82
25046,19578,5746,1882,0.857,84
25047,24430,30843,9643,0.578,15
25048,11135,6879,25109,0.475,65
25049,32366,11905,29115,0.851,85
25050,5484,20352,8217,0.69,169
25051,28694,12998,27497,0.448,66
25052,14829,2438,15492,0.185,28
25053,16518,21720,3807,0.496,77
25054,5830,23908,4745,0.246,127
25055,21884,33552,10754,0.629,136
25056,34233,8250,625,0.842,95
25057,27707,30028,26786,0.658,105
25058,27326,4302,18322,0.613,153
25059,26546,29256,31204,0.791,87
25060,19677,21651,17091,0.074,5
25061,33076,17015,17953,0.26,95
25062,32589,8700,9752,0.47,14
25063,2515,19967,18696,0.833,24
25064,7339,15048,224,0.476,56
25065,23553,24536,11889,0.963,134
25066,9825,22996,24190,0.031,175
25067,29368,26332,19241,0.792,167
25068,34663,1785,11495,0.166,153
25069,22825,17192,4781,0.536,178
25070,9984,15315,19449,0.57,96
25071,22497,14215,19910,0.768,141
25072,22133,14368,18346,0.215,119
25073,11392,22784,3542,0.534,73
25074,22072,23684,19603,0.754,172
25075,19573,7293,17308,0.663,139
25076,31749,31102,23838,0.606,63
25077,10341,4837,923,0.877,26
25078,25518,3058,31335,0.758,27
25079,24253,29879,24997,0.116,1
25080,12195,14908,23115,0.324,43
25081,8164,16085,13250,0.045,39
25082,22161,5322,33028,0.829,86
25083,28815,10797,20404,0.692,142
25084,32818,28685,34249,0.241,24
25085,31427,17929,13376,0.31,165
25086,11676,4856,16652,0.518,62
25087,9298,6924,16541,0.353,89
25088,34029,14673,22814,0.697,136
25089,29332,360,17611,0.328,160
25090,15165,9991,32753,0.909,59
25091,13294,32695,23083,0.97,85
25092,14852,20409,22832,0.382,18
25093,8873,20863,34499,0.713,152
25094,18969,1120,10517,0.869,150
25095,19835,10923,18322,0.962,130
25096,13292,735,33328,0.256,80
25097,14573,22988,1035,0.013,87
25098,10574,26916,21660,0.97,108
25099,6864,20654,10306,0.511,166
25100,44,33905,18089,0.4,52
25101,26494,16801,32526,0.607,61
25102,32069,22177,28259,0.643,34
25103,5580,21545,2697,0.816,142
25104,17586,13942,22798,0.273,50
25105,30109,166,18395,0.854,162
25106,4353,1243,29864,0.509,115
25107,30332,31100,18468,0.595,160
25108,2148,13671,12206,0.384,83
25109,32967,27314,1418,0.17,86
25110,27180,21350,34690,0.143,160
25111,11408,10943,4513,0.707,145
25112,10965,10607,12850,0.386,145
25113,5109,31520,24001,0.7,15
25114,32816,21510,19873,0.598,17
25115,4886,2867,4111,0.43,22
25116,33433,11959,5277,0.842,30
25117,25916,27060,23158,0.064,133
25118,14337,15414,1505,0.138,48
25119,15224,21270,21466,0.177,34
25120,23237,31508,2365,0.502,68
25121,18892,33733,12378,0.134,70
25122,7420,20788,28709,0.837,65
25123,14723,27956,27567,0.086,146
25124,31052,5143,5710,0.729,68
25125,33259,2278,17107,0.94,81
25126,28927,4898,2878,0.879,49
25127,4256,2994,17760,0.022,72
25128,24418,24961,23213,0.587,44
25129,6292,7328,22889,0.282,35
25130,20266,5664,25366,0.087,19
25131,18334,16151,8559,0.299,173
25132,24327,21223,33243,0.418,115
25133,32912,28637,18822,0.31,101
25134,34618,2436,30066,0.811,178
25135,27440,23256,12175,0.596,153
25136,17330,24816,11302,0.342,168
25137,15514,24364,970,0.687,76
25138,33051,409,3922,0.981,143
25139,15969,33751,17723,0.107,156
25140,20801,16602,32273,0.063,107
25141,21868,27725,19082,0.395,135
25142,13323,23254,8333,0.894,64
25143,11316,16121,27801,0.866,123
25144,7481,32469,30498,0.307,4
25145,4793,218,13064,0.379,106
25146,24472,15227,4741,0.712,141
25147,6840,492,6429,0.074,158
25148,5195,3907,16247,0.419,34
25149,34977,25513,24035,0.673,32
25150,18133,34547,14925,0.644,78
25151,26354,18171,24758,0.362,81
25152,25219,13696,26755,0.39,153
25153,29541,33841,3636,0.672,59
25154,12252,11821,3255,0.78,77
25155,18338,10984,27133,0.211,143
25156,30203,26721,30861,0.2,156
25157,4846,10520,5733,0.548,119
25158,30733,17465,25928,0.6,166
25159,17604,31239,29109,0.33,5
25160,34816,28612,1799,0.337,21
25161,21846,28971,27643,0.384,39
25162,7698,27648,25196,0.902,126
25163,14537,18376,7663,0.234,5
25164,2732,21436,26272,0.525,174
25165,20225,19963,19687,0.479,86
25166,5427,9232,7134,0.859,142
25167,12928,23534,21936,0.496,136
25168,1153,10904,15384,0.019,129
25169,13247,15920,32859,0.015,42
25170,28945,4747,1922,0.138,40
25171,7588,7188,18712,0.119,34
25172,16527,12759,5414,0.341,143
25173,25285,1037,28418,0.481,106
25174,17595,13180,34671,0.364,2
25175,28021,10935,14736,0.411,42
25176,19098,28035,16587,0.675,100
25177,2685,17974,26726,0.079,123
25178,12467,9937,32670,0.971,119
25179,26957,22920,19979,0.509,35
25180,31642,19496,24266,0.671,125
25181,9521,21736,28507,0.295,174
25182,34441,19437,34565,0.371,15
25183,26947,14975,20155,0.064,116
25184,2229,10666,1474,0.266,101
25185,14793,7616,17311,0.144,67
25186,9290,31555,10782,0.185,15
25187,30328,16767,25416,0.865,37
25188,22958,11949,12534,0.296,158
25189,5338,20622,31036,0.896,87
25190,30983,3111,30122,0.658,86
25191,19628,24511,5419,0.389,179
25192,31139,13046,15887,0.39,84
25193,15499,3088,29935,0.985,157
25194,31059,11212,1857,0.489,88
25195,18590,6158,7063,0.99,138
25196,11516,3725,22795,0.425,164
25197,11983,22212,9069,0.189,147
25198,23497,5147,9307,0.248,138
25199,6610,14316,16996,0.263,142
25200,28710,3207,19415,0.002,151
25201,12075,8352,19649,0.494,176
25202,362,7197,32120,0.13,50
25203,880,1550,8554,0.874,137
25204,10454,24618,788,0.682,36
25205,3630,3810,3864,0.324,120
25206,28838,7266,16189,0.547,137
25207,17306,7050,14937,0.055,83
25208,7224,11794,17625,0.267,154
25209,23064,19487,17115,0.856,162
25210,9723,5381,21064,0.679,142
25211,22261,22745,12153,0.966,4
25212,20070,26637,16,0.927,124
25213,26873,16695,2803,0.51,93
25214,30103,32515,27942,0.913,160
25215,29497,10437,22148,0.281,153
25216,12906,12883,2781,0.606,140
25217,4491,28368,3411,0.257,55
25218,20214,15207,14332,0.271,45
25219,27475,8881,24798,0.414,125
25220,67,34930,23510,0.134,112
25221,8005,15962,16816,0.798,96
25222,22278,18204,30904,0.934,120
25223,2557,30925,33848,0.43,40
25224,15049,5183,2783,0.531,26
25225,16679,7452,13510,0.519,124
25226,14122,18954,13722,0.486,123
25227,13469,23,13515,0.555,10
25228,16838,27609,6226,0.596,135
25229,4202,6109,13300,0.777,40
25230,30761,5879,19234,0.792,55
25231,2884,33148,10409,0.539,89
25232,28518,2532,1093,0.648,103
25233,9319,8946,27720,0.202,21
25234,22016,6464,16553,0.834,174
25235,17631,18941,13880,0.34,32
25236,32213,17907,33326,0.563,148
25237,17244,8855,1624,0.945,119
25238,2692,7582,4319,0.607,32
25239,28599,8976,9835,0.39,125
25240,7896,2250,10893,0.606,115
25241,7127,4173,34356,0.471,153
25242,29212,9577,13986,0.824,41
25243,15351,1951,26091,0.48,127
25244,27733,33836,23828,0.555,167
25245,919,265,33436,0.859,73
25246,33473,1854,22116,0.706,169
25247,5840,17529,22773,0.591,104
25248,19061,3896,13249,0.64,166
25249,30620,7038,22947,0.411,2
25250,1307,22667,20509,0.595,52
25251,7868,22585,26492,0.271,120
25252,22884,11293,5853,0.798,81
25253,1083,31993,10947,0.105,66
25254,15657,32568,21621,0.939,116
25255,22564,18726,7216,0.817,95
25256,33148,22518,19588,0.749,99
25257,1609,2818,34950,0.71,5
25258,7236,9789,19861,0.925,145
25259,10508,28619,9833,0.127,73
25260,33621,29695,23491,0.04,125
25261,12135,34269,33049,0.12,120
25262,16940,16554,5633,0.812,148
25263,30907,21335,23813,0.229,126
25264,10043,24952,13904,0.156,174
25265,25525,12663,11716,0.772,57
25266,34637,29249,1370,0.508,155
25267,14272,19551,12547,0.624,31
25268,29409,32090,20570,0.08,31
25269,2117,26295,29482,0.586,137
25270,17455,9929,16763,0.344,7
25271,17843,14520,8188,0.328,57
25272,27337,4545,15280,0.392,32
25273,34110,9192,33504,0.663,37
25274,22339,6169,33333,0.812,167
25275,11044,10681,2192,0.206,109
25276,32517,981,29223,0.899,99
25277,664,21906,31917,0.617,22
25278,12893,15241,33060,0.341,123
25279,10602,32919,31968,0.347,66
25280,26835,16975,6655,0.917,74
25281,162,15136,1456,0.759,30
25282,23858,31015,34863,0.157,133
25283,21607,20413,13013,0.771,153
25284,23318,5681,28086,0.704,57
25285,24392,32036,6374,0.966,10
25286,3585,18350,29801,0.057,35
25287,25345,20017,6371,0.872,13
25288,1808,24125,23869,0.537,4
25289,29867,26241,1760,0.108,176
25290,22773,20691,27831,0.62,17
25291,18478,27300,32040,0.229,58
25292,11211,16542,11431,0.901,30
25293,7176,3357,14246,0.041,106
25294,9957,32758,29136,0.459,81
25295,31976,2137,29168,0.716,108
25296,24108,13920,16415,0.587,121
25297,19361,4541,11652,0.409,36
25298,31521,6958,11279,0.681,108
25299,18707,10425,19096,0.418,156
25300,34066,14346,30587,0.235,47
25301,23548,15291,22325,0.708,84
25302,15723,30736,26173,0.93,30
25303,18069,18212,12377,0.162,72
25304,9454,2788,21040,0.316,74
25305,18448,15782,4799,0.533,118
25306,15495,9155,5690,0.62,84
25307,26696,33100,16595,0.409,41
25308,20838,28086,825,0.481,25
25309,31535,15965,14359,0.765,26
25310,29616,27936,10388,0.276,62
25311,22603,29395,6671,0.021,122
25312,28467,8458,13758,0.294,129
25313,14418,22086,24306,0.641,63
25314,8287,9063,22889,0.514,57
25315,17110,3995,435,0.297,179
25316,10863,25610,33147,0.593,119
25317,16631,33441,12946,0.015,81
25318,3157,20990,5303,0.529,162
25319,18044,16393,12752,0.946,26
25320,34674,6409,3681,0.942,101
25321,31624,8269,5794,0.428,99
25322,30047,32646,18987,0.798,15
25323,22930,13556,34463,0.173,15
25324,8576,14642,16076,0.959,143
25325,18362,29552,519,0.313,59
25326,7079,862,6316,0.883,176
25327,28563,28732,18337,0.034,122
25328,29505,2432,17458,0.254,12
25329,25270,34900,10168,0.789,102
25330,6391,25221,489,0.056,77
25331,28651,16272,26176,0.149,132
25332,28697,23542,29656,0.565,166
25333,25164,22125,26107,0.504,148
25334,4283,27369,31926,0.387,115
25335,13082,32316,19069,0.348,74
25336,27576,729,30292,0.207,55
25337,16969,26165,26553,0.03,164
25338,11827,3899,9871,0.804,101
25339,2831,10475,23198,0.566,98
25340,4409,10115,31373,0.315,144
25341,14293,25064,19665,0.718,90
25342,25629,26192,22220,0.09,17
25343,30246,14310,9647,0.33,146
25344,2505,11290,13046,0.928,138
25345,9934,1829,33738,0.859,24
25346,23641,12448,33534,0.377,1
25347,6975,33217,25877,0.434,110
25348,24835,13045,8497,0.276,75
25349,3098,24176,6789,0.999,22
25350,9032,22396,9885,0.821,148
25351,19467,5789,11561,0.57,127
25352,1162,23424,32582,0.967,162
25353,7586,32476,4364,0.754,134
25354,25221,14608,8219,0.941,66
25355,24413,17534,22648,0.73,56
25356,21747,27288,15147,0.075,155
25357,33906,5964,14331,0.107,56
25358,28910,19988,23915,0.25,89
25359,26752,7605,21035,0.025,54
25360,5897,23613,19266,0.064,91
25361,6525,9650,8828,0.577,23
25362,4561,2746,19723,0.773,145
25363,1839,6034,5660,0.064,56
25364,11877,18901,15963,0.262,91
25365,31216,1609,16147,0.605,110
25366,14432,6686,3375,0.426,29
25367,20796,16192,24636,0.834,146
25368,825,26863,23066,0.346,92
25369,15540,6306,34787,0.113,2
25370,28710,22497,13357,0.942,108
25371,28016,33798,46,0.152,12
25372,32829,34775,516,0.823,42
25373,8569,22322,33665,0.344,27
25374,21490,3496,10034,0.425,128
25375,12632,17466,11136,0.291,144
25376,34877,31711,33455,0.501,5
25377,12624,12046,26061,0.762,145
25378,22099,2074,13195,0.806,26
25379,17392,11413,18844,0.406,79
25380,8959,23646,22625,0.169,96
25381,8167,30084,3099,0.646,96
25382,8788,15713,2079,0.383,27
25383,25096,10461,12780,0.983,80
25384,427,33970,5382,0.079,164
25385,33561,16242,560,0.13,134
25386,30015,26858,9790,0.275,86
25387,5604,4004,17019,0.678,76
25388,21027,14127,4451,0.096,15
25389,22005,34822,30595,0.468,151
25390,33002,34434,23862,0.026,155
25391,6774,14048,25436,0.046,27
25392,16871,18740,16386,0.173,100
25393,26352,26913,20650,0.828,96
25394,25928,8345,27795,0.355,97
25395,33425,9434,12624,0.276,150
25396,26493,11429,2310,0.368,108
25397,22339,34625,26617,0.485,172
25398,22084,14727,18795,0.174,127
25399,7052,7305,10194,0.018,131
25400,11899,32107,27903,0.839,12
25401,34550,20968,11728,0.535,56
25402,27916,20664,2102,0.3,108
25403,25790,3720,22546,0.633,98
25404,343,1599,8366,0.345,145
25405,6287,1970,28035,0.303,178
25406,24161,6216,31298,0.023,46
25407,28615,24212,24599,0.793,37
25408,34618,8655,11452,0.835,164
25409,18513,5396,19577,0.019,76
25410,25551,10581,34126,0.389,1
25411,17310,15204,5165,0.295,88
25412,4595,18890,24791,0.775,114
25413,7174,30354,3687,0.835,99
25414,5531,29186,4581,0.138,60
25415,3940,1403,5142,0.305,70
25416,8833,16332,32183,0.902,58
25417,15249,15234,23035,0.648,105
25418,23650,16229,22021,0.881,94
25419,20883,3613,23795,0.955,57
25420,18178,32438,22064,0.271,45
25421,2703,26487,23177,0.907,15
25422,21108,32905,16326,0.081,32
25423,26989,16231,5915,0.56,70
25424,19624,23969,3311,0.897,101
25425,3152,30266,27145,0.474,53
25426,15732,27236,16661,0.622,41
25427,1659,27836,14675,0.048,106
25428,5475,19136,1426,0.873,122
25429,16449,14460,11041,0.813,155
25430,29859,31342,19631,0.795,18
25431,14544,2631,29179,0.586,79
25432,9151,10884,23874,0.845,10
25433,14692,4204,21552,0.564,116
25434,1687,5767,5678,0.646,69
25435,3589,13154,2506,0.028,103
25436,7440,26440,10558,0.181,19
25437,3314,28076,842,0.205,99
25438,9651,28080,14841,0.625,127
25439,30416,3001,17584,0.363,109
25440,13188,18710,29396,0.931,148
25441,8248,3603,9745,0.91,37
25442,1501,22717,21016,0.105,112
25443,6546,21961,17580,0.182,105
25444,13234,27146,28054,0.696,64
25445,5566,27978,9550,0.399,53
25446,6421,21066,10287,0.803,80
25447,18121,30544,10433,0.261,25
25448,3905,34788,9125,0.767,174
25449,19547,26448,8153,0.453,103
25450,24561,6964,16229,0.558,154
25451,13949,31776,20303,0.363,10
25452,23609,12401,18396,0.316,42
25453,17384,34830,2302,0.452,42
25454,33083,25925,6632,0.067,173
25455,5053,30716,7532,0.43,34
25456,32997,34274,28755,0.74,163
25457,7151,12396,23554,0.874,176
25458,3044,34616,26088,0.313,46
25459,31432,7579,33223,0.445,53
25460,2773,16698,10064,0.129,150
25461,34844,12046,5649,0.393,94
25462,29307,4812,24786,0.312,80
25463,8629,25343,33726,0.569,104
25464,31963,33004,6022,0.404,60
25465,13463,726,26871,0.162,152
25466,746,27117,12452,0.77,84
25467,31563,22376,32039,0.85,77
25468,11592,4527,29926,1.0,83
25469,32562,20823,3570,0.532,73
25470,7530,34055,25619,0.327,119
25471,5589,12006,19997,0.909,172
25472,16313,26476,11832,0.869,51
25473,11839,22270,29587,0.533,67
25474,27411,10783,10248,0.818,152
25475,2388,33203,30442,0.322,4
25476,2639,25041,34516,0.283,126
25477,27681,32895,30718,0.87,38
25478,18897,11095,4957,0.988,21
25479,4874,28087,19137,0.94,102
25480,23310,6876,11015,0.298,20
25481,14994,18847,21252,0.221,153
25482,10070,6003,32576,0.169,175
25483,973,8203,7096,0.738,167
25484,6233,27664,25124,0.477,5
25485,33137,1875,2704,0.227,5
25486,25535,26175,28405,0.951,168
25487,31047,23029,16833,0.656,96
25488,7932,20944,31137,0.464,123
25489,9585,27,9875,0.192,98
25490,17579,30071,29857,0.911,91
25491,23734,21483,32921,0.316,91
25492,19121,17013,7349,0.111,139
25493,17537,1681,21377,0.552,81
25494,25163,17182,9748,0.838,145
25495,7600,7339,12797,0.36,154
25496,2255,4272,22684,0.792,60
25497,17872,25986,4278,0.028,30
25498,18123,10931,2905,0.37,169
25499,4979,22425,17268,0.605,171
25500,2227,13154,22856,0.774,147
25501,7526,2260,7861,0.052,51
25502,16781,23433,4963,0.102,112
25503,19114,29173,33428,0.287,62
25504,11039,2948,7329,0.228,51
25505,31588,24775,22131,0.593,81
25506,21570,23156,5685,0.157,51
25507,2664,5521,22818,0.686,50
25508,24053,29448,24505,0.006,156
25509,26494,27733,18925,0.914,1
25510,2722,33506,25001,0.937,123
25511,8173,5151,13528,0.041,161
25512,25116,26110,1206,0.324,160
25513,10440,12243,28488,0.557,169
25514,24326,3600,15919,0.527,45
25515,18427,13601,34375,0.987,179
25516,22254,29054,21571,0.106,102
25517,3077,9605,1190,0.063,147
25518,14174,30482,6046,0.557,40
25519,32985,24680,29318,0.751,68
25520,26471,9561,28652,0.659,67
25521,16844,8366,4910,0.493,116
25522,17528,7215,1668,0.847,122
25523,7785,14533,33806,0.511,57
25524,28984,10760,22149,0.052,39
25525,2604,33675,16089,0.401,65
25526,13800,24704,30065,0.893,53
25527,13981,20166,20521,0.919,13
25528,7522,24622,19547,0.857,133
25529,18678,15981,7741,0.261,123
