region_id,region_name,climate
24888,Africa,Hot
24889,Africa,Hot
24890,Asia,Hot
24891,America,Cold
24892,Asia,Hot
24893,America,Temperate
24894,America,Cold
24895,Africa,Hot
24896,Africa,Temperate
24897,America,Temperate
24898,America,Hot
24899,Europe,Hot
24900,Europe,Cold
24901,America,Hot
24902,Asia,Cold
24903,Europe,Cold
24904,America,Hot
24905,America,Temperate
24906,Europe,Temperate
24907,America,Temperate
24908,Asia,Hot
24909,Europe,Cold
24910,Asia,Temperate
24911,America,Hot
24912,Africa,Temperate
24913,America,Temperate
24914,Europe,Temperate
24915,Asia,Hot
24916,America,Cold
24917,Asia,Temperate
24918,Asia,Hot
24919,Europe,Temperate
24920,Asia,Cold
24921,Asia,Cold
24922,Europe,Hot
24923,Asia,Hot
24924,America,Temperate
24925,America,Temperate
24926,Asia,Hot
24927,Europe,Temperate
24928,Europe,Hot
24929,America,Hot
24930,Africa,Cold
24931,Africa,Hot
24932,Asia,Cold
24933,Africa,Temperate
24934,Asia,Temperate
24935,Asia,Temperate
24936,Africa,Cold
24937,America,Hot
24938,America,Hot
24939,Europe,Temperate
24940,Europe,Hot
24941,America,Cold
24942,Africa,Temperate
24943,America,Cold
24944,America,Hot
24945,America,Cold
24946,Asia,Hot
24947,Europe,Cold
24948,Asia,Cold
24949,Europe,Temperate
24950,Africa,Hot
24951,America,Temperate
24952,Africa,Temperate
24953,America,Temperate
24954,America,Temperate
24955,Africa,Cold
24956,Asia,Hot
24957,Africa,Temperate
24958,Africa,Cold
24959,Africa,Cold
24960,Asia,Cold
24961,America,Temperate
24962,America,Hot
24963,Asia,Cold
24964,Asia,Hot
24965,Europe,Hot
24966,America,Cold
24967,America,Temperate
24968,Asia,Temperate
24969,America,Temperate
24970,America,Cold
24971,Africa,Hot
24972,Europe,Temperate
24973,Asia,Hot
24974,America,Cold
24975,Asia,Hot
24976,Asia,Cold
24977,America,Hot
24978,Europe,Cold
24979,Africa,Hot
24980,Africa,Cold
24981,Europe,Hot
24982,Africa,Temperate
24983,Asia,Cold
24984,Europe,Temperate
24985,Africa,Cold
24986,Europe,Cold
24987,America,Temperate
24988,America,Hot
24989,America,Hot
24990,Asia,Hot
24991,Africa,Hot
24992,Africa,Hot
24993,Asia,Hot
24994,Africa,Temperate
24995,Africa,Cold
24996,Africa,Cold
24997,Asia,Temperate
24998,Europe,Hot
24999,Europe,Hot
25000,Africa,Temperate
25001,America,Cold
25002,Europe,Temperate
25003,America,Hot
25004,Asia,Cold
25005,Africa,Temperate
25006,Asia,Hot
25007,Africa,Temperate
25008,Africa,Temperate
25009,Africa,Temperate
25010,America,Temperate
25011,Europe,Temperate
25012,Africa,Cold
25013,Asia,Cold
25014,Africa,Temperate
25015,America,Cold
25016,Europe,Hot
25017,Africa,Temperate
25018,Europe,Cold
25019,America,Temperate
25020,Europe,Temperate
25021,Africa,Hot
25022,America,Cold
25023,Europe,Cold
25024,Africa,Temperate
25025,America,Hot
25026,Europe,Hot
25027,Africa,Hot
25028,Africa,Temperate
25029,America,Hot
25030,America,Cold
25031,Africa,Hot
25032,Africa,Hot
25033,America,Cold
25034,America,Cold
25035,Africa,Cold
25036,America,Cold
25037,Asia,Hot
25038,Europe,Hot
25039,Africa,Cold
25040,Asia,Cold
25041,Africa,Hot
25042,Europe,Hot
25043,America,Temperate
25044,Asia,Cold
25045,America,Hot
25046,Asia,Hot
25047,Europe,Cold
25048,Africa,Cold
25049,America,Cold
25050,Asia,Temperate
25051,Asia,Temperate
25052,Asia,Temperate
25053,Europe,Temperate
25054,Africa,Cold
25055,Africa,Temperate
25056,Europe,Cold
25057,America,Cold
25058,Africa,Hot
25059,Europe,Hot
25060,Asia,Cold
25061,Asia,Temperate
25062,America,Temperate
25063,Asia,Cold
25064,Europe,Temperate
25065,Europe,Temperate
25066,Asia,Temperate
25067,Europe,Temperate
25068,Asia,Temperate
25069,Asia,Hot
25070,America,Cold
25071,Europe,Hot
25072,Europe,Temperate
25073,Asia,Temperate
25074,America,Cold
25075,America,Hot
25076,Asia,Cold
25077,Africa,Hot
25078,America,Hot
25079,Asia,Temperate
25080,Europe,Temperate
25081,Africa,Temperate
25082,Asia,Hot
25083,Asia,Cold
25084,Asia,Hot
25085,Europe,Hot
25086,Africa,Cold
25087,Asia,Hot
25088,America,Cold
25089,Europe,Temperate
25090,Africa,Cold
25091,America,Temperate
25092,Asia,Hot
25093,Africa,Hot
25094,America,Temperate
25095,America,Temperate
25096,Asia,Hot
25097,Africa,Temperate
25098,Europe,Cold
25099,Asia,Temperate
25100,Europe,Cold
25101,Africa,Cold
25102,America,Hot
25103,Asia,Hot
25104,Asia,Hot
25105,Europe,Temperate
25106,America,Hot
25107,Asia,Temperate
25108,America,Cold
25109,Asia,Temperate
25110,Europe,Cold
25111,Africa,Cold
25112,Europe,Hot
25113,Europe,Hot
25114,America,Temperate
25115,Africa,Hot
25116,America,Cold
25117,Asia,Temperate
25118,Asia,Temperate
25119,America,Cold
25120,Africa,Hot
25121,America,Temperate
25122,Asia,Temperate
25123,Africa,Temperate
25124,Europe,Hot
25125,Asia,Temperate
25126,Asia,Cold
25127,America,Hot
25128,America,Cold
25129,Africa,Temperate
25130,Africa,Hot
25131,Europe,Temperate
25132,Africa,Cold
25133,Africa,Temperate
25134,America,Hot
25135,Africa,Temperate
25136,America,Cold
25137,America,Hot
25138,America,Hot
25139,Asia,Hot
25140,America,Temperate
25141,America,Cold
25142,America,Temperate
25143,America,Hot
25144,Asia,Hot
25145,Asia,Temperate
25146,Asia,Cold
25147,Asia,Cold
25148,Asia,Hot
25149,Europe,Cold
25150,Asia,Temperate
25151,Africa,Hot
25152,Asia,Temperate
25153,Africa,Hot
25154,Africa,Hot
25155,America,Temperate
25156,Europe,Hot
25157,Africa,Cold
25158,Africa,Hot
25159,Europe,Cold
25160,Africa,Hot
25161,Europe,Cold
25162,Africa,Cold
25163,Asia,Temperate
25164,Africa,Cold
25165,Asia,Hot
25166,Europe,Temperate
25167,Asia,Hot
25168,America,Hot
25169,Asia,Temperate
25170,Africa,Temperate
25171,Asia,Hot
25172,Europe,Hot
25173,America,Cold
25174,Europe,Cold
25175,Africa,Temperate
25176,Africa,Cold
25177,Europe,Hot
25178,America,Cold
25179,Europe,Hot
25180,America,Cold
25181,Africa,Hot
25182,Africa,Temperate
25183,America,Hot
25184,Africa,Hot
25185,Africa,Temperate
25186,Africa,Hot
25187,Europe,Temperate
25188,Africa,Hot
25189,Asia,Hot
25190,Europe,Hot
25191,Asia,Temperate
25192,Africa,Cold
25193,America,Cold
25194,America,Temperate
25195,Europe,Temperate
25196,Africa,Hot
25197,Africa,Temperate
25198,Africa,Temperate
25199,Europe,Hot
25200,Europe,Cold
25201,Asia,Hot
25202,Europe,Hot
25203,America,Cold
25204,Africa,Cold
25205,Asia,Hot
25206,Europe,Temperate
25207,Asia,Temperate
25208,Africa,Cold
25209,Europe,Hot
25210,Africa,Temperate
25211,Africa,Hot
25212,America,Cold
25213,Asia,Hot
25214,America,Cold
25215,America,Cold
25216,Asia,Temperate
25217,Asia,Cold
25218,Asia,Cold
25219,Asia,Temperate
25220,America,Temperate
25221,Europe,Cold
25222,Asia,Temperate
25223,Europe,Hot
25224,Europe,Hot
25225,Africa,Cold
25226,Europe,Temperate
25227,Africa,Hot
25228,America,Temperate
25229,Africa,Hot
25230,Asia,Hot
25231,Asia,Cold
25232,Asia,Temperate
25233,Europe,Temperate
25234,Asia,Cold
25235,Africa,Temperate
25236,Asia,Temperate
25237,Asia,Hot
25238,Africa,Hot
25239,Europe,Temperate
25240,Europe,Temperate
25241,Europe,Temperate
25242,Africa,Hot
25243,America,Hot
25244,Africa,Hot
25245,Europe,Cold
25246,America,Cold
25247,America,Temperate
25248,Asia,Temperate
25249,Africa,Hot
25250,Europe,Temperate
25251,Europe,Cold
25252,Europe,Cold
25253,America,Temperate
25254,Europe,Hot
25255,America,Temperate
25256,Asia,Cold
25257,America,Temperate
25258,Asia,Cold
25259,Africa,Hot
25260,Africa,Hot
25261,America,Hot
25262,Europe,Hot
25263,Asia,Hot
25264,Africa,Temperate
25265,Asia,Cold
25266,America,Hot
25267,Africa,Hot
25268,America,Cold
25269,America,Temperate
25270,Europe,Cold
25271,Europe,Temperate
25272,Africa,Cold
25273,America,Temperate
25274,Asia,Hot
25275,Asia,Temperate
25276,America,Temperate
25277,America,Cold
25278,Europe,Hot
25279,Europe,Temperate
25280,Asia,Cold
25281,Asia,Cold
25282,America,Cold
25283,Europe,Cold
25284,Africa,Hot
25285,Africa,Cold
25286,Asia,Temperate
25287,Asia,Hot
25288,Africa,Cold
25289,Europe,Hot
25290,Europe,Hot
25291,Europe,Cold
25292,America,Hot
25293,America,Cold
25294,Africa,Cold
25295,Europe,Temperate
25296,Africa,Hot
25297,America,Hot
25298,America,Hot
25299,Africa,Hot
25300,America,Cold
25301,America,Cold
25302,Asia,Temperate
25303,Africa,Cold
25304,Africa,Cold
25305,Asia,Hot
25306,America,Hot
25307,America,Cold
25308,Asia,Temperate
25309,Africa,Temperate
25310,America,Temperate
25311,Asia,Temperate
25312,Europe,Hot
25313,Europe,Hot
25314,Africa,Temperate
25315,Asia,Temperate
25316,Asia,Cold
25317,Europe,Hot
25318,Africa,Cold
25319,Africa,Temperate
25320,America,Temperate
25321,Africa,Cold
25322,Europe,Cold
25323,Asia,Cold
25324,Africa,Temperate
25325,Asia,Hot
25326,Europe,Temperate
25327,America,Cold
25328,America,Temperate
25329,Africa,Cold
25330,Asia,Temperate
25331,Asia,Hot
25332,Europe,Hot
25333,America,Cold
25334,Europe,Hot
25335,Africa,Temperate
25336,Europe,Cold
25337,Asia,Hot
25338,Africa,Cold
25339,Africa,Cold
25340,America,Temperate
25341,Europe,Temperate
25342,Europe,Cold
25343,Africa,Cold
25344,Africa,Cold
25345,Europe,Cold
25346,Europe,Hot
25347,America,Temperate
25348,Asia,Temperate
25349,Africa,Cold
25350,Asia,Hot
25351,Africa,Cold
25352,Europe,Temperate
25353,Europe,Hot
25354,Europe,Hot
25355,Asia,Cold
25356,Asia,Temperate
25357,Asia,Hot
25358,Asia,Hot
25359,Europe,Temperate
25360,Asia,Hot
25361,Asia,Hot
25362,Europe,Cold
25363,America,Hot
25364,Asia,Hot
25365,Africa,Temperate
25366,Europe,Temperate
25367,America,Temperate
25368,Asia,Hot
25369,Asia,Hot
25370,Asia,Cold
25371,Europe,Temperate
25372,Asia,Cold
25373,America,Temperate
25374,America,Temperate
25375,America,Cold
25376,Asia,Temperate
25377,Asia,Temperate
25378,Europe,Temperate
25379,Europe,Hot
25380,Africa,Temperate
25381,America,Hot
25382,Asia,Temperate
25383,Africa,Temperate
25384,Europe,Hot
25385,Africa,Cold
25386,Europe,Hot
25387,Africa,Hot
25388,Europe,Hot
25389,Africa,Hot
25390,Asia,Cold
25391,America,Hot
25392,America,Cold
25393,America,Temperate
25394,Africa,Hot
25395,Asia,Temperate
25396,Asia,Temperate
25397,America,Cold
25398,America,Temperate
25399,America,Hot
25400,America,Cold
25401,Africa,Hot
25402,Europe,Temperate
25403,America,Temperate
25404,Asia,Hot
25405,Africa,Temperate
25406,Africa,Hot
25407,America,Temperate
25408,Asia,Hot
25409,Europe,Temperate
25410,Asia,Cold
25411,America,Cold
25412,America,Temperate
25413,Africa,Hot
25414,Africa,Hot
25415,Asia,Hot
25416,Europe,Hot
25417,Asia,Temperate
25418,Asia,Temperate
25419,Asia,Cold
25420,Europe,Temperate
25421,Asia,Cold
25422,America,Temperate
25423,America,Temperate
25424,Asia,Temperate
25425,Africa,Cold
25426,Africa,Cold
25427,Europe,Temperate
25428,America,Temperate
25429,Europe,Hot
25430,Africa,Cold
25431,Asia,Cold
25432,Europe,Temperate
25433,Europe,Cold
25434,Europe,Temperate
25435,Africa,Hot
25436,Asia,Temperate
25437,Europe,Temperate
25438,America,Hot
25439,Africa,Temperate
25440,Africa,Cold
25441,Africa,Temperate
25442,Europe,Cold
25443,Africa,Hot
25444,Africa,Cold
25445,Asia,Temperate
25446,Africa,Hot
25447,Europe,Hot
25448,Africa,Cold
25449,Asia,Cold
25450,Africa,Cold
25451,Europe,Hot
25452,America,Cold
25453,Africa,Temperate
25454,Europe,Hot
25455,Africa,Temperate
25456,Africa,Cold
25457,Europe,Cold
25458,Africa,Cold
25459,Europe,Cold
25460,America,Hot
25461,Africa,Temperate
25462,America,Cold
25463,Europe,Cold
25464,Africa,Hot
25465,Africa,Cold
25466,Africa,Hot
25467,Asia,Temperate
25468,Africa,Temperate
25469,Asia,Hot
25470,America,Temperate
25471,Europe,Cold
25472,Asia,Temperate
25473,Africa,Hot
25474,Africa,Temperate
25475,Asia,Temperate
25476,Asia,Temperate
25477,Asia,Hot
25478,America,Temperate
25479,Africa,Temperate
25480,Europe,Cold
25481,Asia,Temperate
25482,Europe,Cold
25483,Asia,Temperate
25484,Asia,Temperate
25485,America,Hot
25486,Asia,Cold
25487,Europe,Cold
25488,Africa,Temperate
25489,Africa,Cold
25490,America,Hot
25491,Africa,Temperate
25492,Africa,Temperate
25493,Asia,Cold
25494,America,Temperate
25495,Europe,Hot
25496,Asia,Temperate
25497,America,Temperate
25498,America,Cold
25499,Africa,Temperate
25500,Africa,Temperate
25501,America,Temperate
25502,Asia,Cold
25503,Asia,Hot
25504,Africa,Cold
25505,Asia,Hot
25506,Africa,Temperate
25507,Europe,Cold
25508,Europe,Hot
25509,America,Cold
25510,Asia,Hot
25511,Europe,Hot
25512,Africa,Hot
25513,Africa,Temperate
25514,America,Cold
25515,Europe,Cold
25516,Africa,Cold
25517,America,Hot
25518,Europe,Hot
25519,Asia,Cold
25520,Africa,Cold
25521,America,Hot
25522,Europe,Cold
25523,America,Cold
25524,Asia,Hot
25525,Asia,Hot
25526,Europe,Hot
25527,Asia,Temperate
25528,Asia,Temperate
25529,Europe,Temperate
25530,America,Cold
25531,America,Cold
25532,Asia,Temperate
25533,Africa,Cold
25534,Africa,Cold
25535,Europe,Hot
25536,Asia,Temperate
25537,Europe,Cold
25538,Asia,Hot
25539,Asia,Cold
25540,Europe,Hot
25541,Africa,Cold
25542,Asia,Hot
25543,America,Hot
25544,Asia,Cold
25545,Africa,Cold
25546,America,Cold
25547,America,Temperate
25548,America,Temperate
25549,Africa,Temperate
25550,America,Temperate
25551,Asia,Temperate
25552,Asia,Hot
25553,Asia,Temperate
25554,Africa,Cold
25555,Asia,Hot
25556,Asia,Temperate
25557,Asia,Cold
25558,Africa,Temperate
25559,America,Temperate
25560,Asia,Cold
25561,Africa,Hot
25562,America,Temperate
25563,America,Hot
25564,Europe,Hot
25565,Asia,Hot
25566,America,Hot
25567,Europe,Temperate
25568,America,Hot
25569,Africa,Hot
25570,Asia,Cold
25571,America,Hot
25572,Africa,Hot
25573,Africa,Temperate
25574,Asia,Hot
25575,America,Cold
25576,Asia,Cold
25577,Africa,Cold
25578,Europe,Hot
25579,America,Cold
25580,America,Temperate
25581,Asia,Hot
25582,America,Temperate
25583,Africa,Hot
25584,America,Hot
25585,Asia,Temperate
25586,Asia,Hot
25587,Africa,Temperate
25588,Africa,Cold
25589,Europe,Temperate
25590,Asia,Hot
25591,Europe,Cold
25592,Europe,Hot
25593,America,Hot
25594,Europe,Temperate
25595,Europe,Cold
25596,Europe,Cold
25597,Europe,Temperate
25598,Europe,Cold
25599,Africa,Hot
25600,Europe,Hot
25601,Africa,Cold
25602,Africa,Cold
25603,America,Temperate
25604,Africa,Temperate
25605,Africa,Hot
25606,Africa,Hot
25607,Asia,Hot
25608,Africa,Temperate
25609,Asia,Temperate
25610,Asia,Cold
25611,America,Temperate
25612,Africa,Hot
25613,Africa,Hot
25614,Africa,Temperate
25615,America,Hot
25616,Asia,Cold
25617,Asia,Hot
25618,America,Cold
25619,Europe,Hot
25620,Africa,Temperate
25621,Europe,Cold
25622,Asia,Cold
25623,Asia,Temperate
25624,Asia,Cold
25625,Europe,Hot
25626,Europe,Cold
25627,Africa,Cold
25628,Europe,Hot
25629,America,Cold
25630,America,Cold
25631,Africa,Temperate
25632,Africa,Hot
25633,Europe,Cold
25634,Europe,Cold
25635,Africa,Hot
25636,Europe,Temperate
25637,Africa,Cold
25638,Asia,Temperate
25639,Asia,Hot
25640,Africa,Hot
25641,Asia,Hot
25642,Europe,Temperate
25643,America,Temperate
25644,Africa,Cold
25645,Africa,Temperate
25646,Asia,Hot
25647,Africa,Hot
25648,Asia,Hot
25649,Africa,Cold
25650,Europe,Hot
25651,Asia,Cold
25652,America,Hot
25653,Europe,Cold
25654,Africa,Cold
25655,Asia,Temperate
25656,Europe,Hot
25657,Africa,Cold
25658,Asia,Cold
25659,Europe,Hot
25660,Asia,Hot
25661,Africa,Hot
25662,Europe,Hot
25663,Africa,Temperate
25664,Europe,Temperate
25665,Africa,Cold
25666,Africa,Cold
25667,Asia,Hot
25668,Asia,Temperate
25669,Europe,Temperate
25670,Europe,Temperate
25671,Africa,Cold
25672,Asia,Temperate
25673,Africa,Cold
25674,Africa,Hot
25675,Europe,Cold
25676,America,Temperate
25677,Africa,Hot
25678,Africa,Cold
25679,Asia,Temperate
25680,America,Cold
25681,America,Cold
25682,Africa,Hot
25683,Africa,Temperate
25684,America,Cold
25685,Africa,Hot
25686,America,Temperate
25687,Europe,Hot
25688,Asia,Cold
25689,Europe,Hot
25690,Europe,Cold
25691,Asia,Temperate
25692,Europe,Temperate
25693,Africa,Temperate
25694,Europe,Temperate
25695,Europe,Temperate
25696,Africa,Hot
25697,Africa,Temperate
25698,Europe,Hot
25699,Europe,Temperate
25700,Africa,Hot
25701,Asia,Cold
25702,Africa,Cold
25703,Asia,Temperate
25704,Africa,Cold
25705,Africa,Temperate
25706,Asia,Hot
25707,Asia,Cold
25708,Asia,Hot
25709,Europe,Cold
25710,Asia,Cold
25711,Africa,Temperate
25712,Africa,Cold
25713,America,Temperate
25714,Africa,Hot
25715,America,Hot
25716,Europe,Temperate
25717,Asia,Hot
25718,Asia,Temperate
25719,America,Cold
25720,Europe,Hot
25721,America,Temperate
25722,Asia,Temperate
25723,Africa,Cold
25724,Asia,Hot
25725,Europe,Cold
25726,Europe,Hot
25727,America,Hot
25728,Asia,Cold
25729,Europe,Temperate
25730,Asia,Cold
25731,Asia,Cold
25732,America,Temperate
25733,Africa,Hot
25734,Asia,Hot
25735,Asia,Cold
25736,Africa,Cold
25737,America,Temperate
25738,Africa,Cold
25739,Asia,Cold
25740,America,Hot
25741,Africa,Cold
25742,America,Hot
25743,Europe,Cold
25744,America,Temperate
25745,Asia,Cold
25746,Europe,Cold
25747,Asia,Temperate
25748,America,Temperate
25749,Africa,Temperate
25750,America,Temperate
25751,America,Temperate
25752,Africa,Cold
25753,America,Temperate
25754,Africa,Cold
25755,Asia,Cold
25756,Europe,Temperate
25757,Asia,Hot
25758,Europe,Cold
25759,Africa,Hot
25760,Europe,Temperate
25761,Asia,Temperate
25762,America,Temperate
25763,America,Cold
25764,Asia,Hot
25765,Africa,Cold
25766,Asia,Temperate
25767,America,Hot
25768,Europe,Hot
25769,Europe,Temperate
25770,Africa,Temperate
25771,Africa,Temperate
25772,Europe,Cold
25773,America,Hot
25774,Europe,Hot
25775,Asia,Hot
25776,Europe,Cold
25777,Asia,Cold
25778,Asia,Cold
25779,America,Cold
25780,Asia,Cold
25781,Asia,Hot
25782,Africa,Cold
25783,Asia,Temperate
25784,Asia,Temperate
25785,Asia,Temperate
25786,Asia,Hot
25787,America,Temperate
25788,Europe,Hot
25789,Europe,Temperate
25790,Europe,Cold
25791,Asia,Temperate
25792,Africa,Temperate
25793,Africa,Hot
25794,Asia,Hot
25795,America,Cold
25796,Africa,Temperate
25797,America,Temperate
25798,Europe,Temperate
25799,Europe,Cold
25800,Africa,Cold
25801,Africa,Cold
25802,Asia,Hot
25803,America,Hot
25804,Europe,Cold
25805,Africa,Hot
25806,America,Hot
25807,Africa,Cold
25808,Asia,Hot
25809,America,Hot
25810,Europe,Cold
25811,Africa,Cold
25812,America,Cold
25813,Asia,Temperate
25814,America,Cold
25815,Asia,Temperate
25816,Africa,Hot
25817,Asia,Temperate
25818,Europe,Cold
25819,America,Hot
25820,Europe,Cold
25821,Africa,Hot
25822,Europe,Hot
25823,Europe,Hot
25824,America,Temperate
25825,Europe,Cold
25826,America,Temperate
25827,Africa,Cold
25828,Europe,Hot
25829,America,Temperate
25830,Asia,Temperate
25831,America,Temperate
25832,Europe,Hot
25833,Europe,Hot
25834,America,Cold
25835,America,Cold
25836,America,Cold
25837,Europe,Hot
25838,Africa,Hot
25839,Africa,Temperate
25840,Asia,Hot
25841,Europe,Temperate
25842,Europe,Temperate
25843,Europe,Temperate
25844,America,Hot
25845,Europe,Cold
25846,America,Temperate
25847,Asia,Hot
25848,Asia,Cold
25849,Europe,Hot
25850,Europe,Hot
25851,Asia,Cold
25852,Europe,Temperate
25853,Europe,Temperate
25854,Europe,Temperate
25855,Africa,Cold
25856,Europe,Cold
25857,Africa,Hot
25858,America,Cold
25859,Europe,Cold
25860,Europe,Cold
25861,Africa,Temperate
25862,America,Hot
25863,Africa,Hot
25864,America,Cold
25865,Africa,Hot
25866,Africa,Hot
25867,Asia,Hot
25868,Africa,Hot
25869,Asia,Hot
25870,Europe,Temperate
25871,Europe,Hot
25872,Asia,Cold
25873,Europe,Temperate
25874,Europe,Hot
25875,America,Cold
25876,Asia,Temperate
25877,Europe,Temperate
25878,Africa,Temperate
25879,Africa,Hot
25880,America,Cold
25881,Africa,Hot
25882,Asia,Hot
25883,Europe,Cold
25884,Africa,Hot
25885,America,Hot
25886,America,Cold
25887,Asia,Temperate
25888,Asia,Temperate
25889,America,Temperate
25890,Africa,Hot
25891,Europe,Hot
25892,America,Cold
25893,Europe,Hot
25894,America,Cold
25895,Asia,Temperate
25896,Asia,Cold
25897,America,Temperate
25898,Asia,Temperate
25899,Africa,Hot
25900,America,Hot
25901,Europe,Temperate
25902,Africa,Temperate
25903,Europe,Cold
25904,America,Cold
25905,Asia,Hot
25906,Europe,Temperate
25907,Africa,Hot
25908,Asia,Cold
25909,Europe,Hot
25910,Africa,Temperate
25911,Asia,Temperate
25912,Europe,Temperate
25913,Europe,Temperate
25914,Africa,Temperate
25915,Asia,Cold
25916,America,Hot
25917,Europe,Hot
25918,Asia,Hot
25919,Asia,Cold
25920,Africa,Cold
25921,Asia,Hot
25922,Asia,Hot
25923,Europe,Cold
25924,Africa,Hot
25925,Asia,Hot
25926,Africa,Temperate
25927,America,Cold
25928,America,Hot
25929,Asia,Cold
25930,Europe,Hot
25931,Europe,Hot
25932,Africa,Temperate
25933,Africa,Cold
25934,Asia,Temperate
25935,Asia,Temperate
25936,America,Hot
25937,America,Cold
25938,Europe,Hot
25939,America,Cold
25940,Europe,Temperate
25941,Europe,Temperate
25942,Europe,Cold
25943,Asia,Cold
25944,Asia,Hot
25945,America,Temperate
25946,Asia,Temperate
25947,Europe,Cold
25948,Asia,Cold
25949,Africa,Temperate
25950,America,Hot
25951,Europe,Hot
25952,Asia,Hot
25953,Asia,Cold
25954,Europe,Cold
25955,America,Temperate
25956,Asia,Temperate
25957,Africa,Cold
25958,Africa,Hot
25959,Europe,Temperate
25960,Asia,Cold
25961,America,Hot
25962,Africa,Cold
25963,America,Cold
25964,Asia,Hot
25965,Africa,Temperate
25966,America,Hot
25967,Africa,Cold
25968,America,Hot
25969,Africa,Hot
25970,Europe,Cold
25971,Asia,Temperate
25972,Europe,Cold
25973,Africa,Cold
25974,America,Hot
25975,Europe,Cold
25976,Europe,Hot
25977,Asia,Hot
25978,Europe,Cold
25979,Asia,Temperate
25980,Africa,Temperate
25981,Europe,Hot
25982,Africa,Hot
25983,Africa,Hot
25984,America,Temperate
25985,Europe,Cold
25986,America,Cold
25987,Africa,Temperate
25988,America,Temperate
25989,Europe,Cold
25990,America,Hot
25991,Asia,Temperate
25992,America,Cold
25993,Africa,Temperate
25994,Asia,Cold
25995,Africa,Hot
25996,America,Hot
25997,Asia,Temperate
25998,Africa,Temperate
25999,Asia,Temperate
26000,America,Hot
26001,America,Temperate
26002,Africa,Temperate
26003,Europe,Cold
26004,America,Cold
26005,Africa,Hot
26006,America,Hot
26007,Africa,Cold
26008,Europe,Hot
26009,Asia,Temperate
26010,Asia,Temperate
26011,Africa,Hot
26012,Africa,Temperate
26013,America,Cold
26014,Europe,Temperate
26015,America,Cold
26016,Europe,Cold
26017,Europe,Hot
26018,Asia,Cold
26019,Europe,Temperate
26020,Africa,Cold
26021,Europe,Cold
26022,Europe,Temperate
26023,Africa,Cold
26024,Asia,Cold
26025,Asia,Temperate
26026,Europe,Hot
26027,Europe,Hot
26028,America,Temperate
26029,Africa,Temperate
26030,Asia,Hot
26031,America,Temperate
26032,Europe,Cold
26033,Europe,Cold
26034,America,Cold
26035,Europe,Temperate
26036,Africa,Hot
26037,America,Hot
26038,Europe,Hot
26039,America,Cold
26040,Africa,Hot
26041,Asia,Hot
26042,Africa,Temperate
26043,Asia,Temperate
26044,America,Cold
26045,America,Temperate
26046,Africa,Temperate
26047,Europe,Cold
26048,America,Temperate
26049,Europe,Cold
26050,Asia,Temperate
26051,Europe,Cold
26052,Europe,Hot
26053,Europe,Hot
26054,Asia,Hot
26055,America,Hot
26056,America,Hot
26057,Africa,Temperate
26058,Africa,Temperate
26059,Asia,Cold
26060,Asia,Temperate
26061,Europe,Hot
26062,America,Hot
26063,Africa,Temperate
26064,Asia,Temperate
26065,Africa,Hot
26066,America,Temperate
26067,America,Hot
26068,Asia,Hot
26069,Asia,Cold
26070,Europe,Hot
26071,America,Cold
26072,Africa,Temperate
26073,Africa,Cold
26074,Asia,Temperate
26075,America,Temperate
26076,Asia,Cold
26077,Asia,Temperate
26078,Asia,Temperate
26079,America,Hot
26080,Europe,Hot
26081,Europe,Hot
26082,Asia,Temperate
26083,Europe,Cold
26084,Africa,Cold
26085,Africa,Temperate
26086,Asia,Cold
26087,Europe,Temperate
26088,Europe,Hot
26089,Asia,Temperate
26090,Europe,Cold
26091,Africa,Cold
26092,Africa,Hot
26093,America,Cold
26094,Africa,Temperate
26095,Africa,Cold
26096,Asia,Hot
26097,Europe,Temperate
26098,Europe,Temperate
26099,America,Temperate
26100,Africa,Hot
26101,Europe,Cold
26102,Africa,Cold
26103,Asia,Hot
26104,Asia,Temperate
26105,Asia,Hot
26106,America,Cold
26107,Africa,Hot
26108,America,Hot
26109,Africa,Cold
26110,Asia,Cold
26111,Europe,Temperate
26112,Europe,Hot
26113,America,Temperate
26114,America,Temperate
26115,Europe,Cold
26116,Africa,Cold
26117,Africa,Hot
26118,America,Temperate
26119,Africa,Hot
26120,America,Cold
26121,America,Hot
26122,Europe,Temperate
26123,Asia,Cold
26124,America,Hot
26125,Europe,Hot
26126,Asia,Cold
26127,Asia,Temperate
26128,Africa,Cold
26129,Europe,Cold
26130,America,Cold
26131,Asia,Temperate
26132,America,Cold
26133,Africa,Temperate
26134,Africa,Cold
26135,Europe,Hot
26136,Africa,Temperate
26137,Europe,Cold
26138,Africa,Temperate
26139,Europe,Temperate
26140,Africa,Hot
26141,Asia,Hot
26142,America,Temperate
26143,America,Hot
26144,America,Hot
26145,Europe,Temperate
26146,Asia,Hot
26147,Europe,Temperate
26148,Europe,Cold
26149,Europe,Temperate
26150,Africa,Cold
26151,Asia,Cold
26152,Africa,Cold
26153,Europe,Hot
26154,Asia,Temperate
26155,America,Temperate
26156,Asia,Hot
26157,Europe,Temperate
26158,Africa,Temperate
26159,Asia,Temperate
26160,Asia,Hot
26161,Asia,Temperate
26162,America,Hot
26163,America,Cold
26164,Africa,Hot
26165,Asia,Temperate
26166,America,Hot
26167,Europe,Cold
26168,Africa,Temperate
26169,Europe,Temperate
26170,Asia,Cold
26171,Europe,Hot
26172,Europe,Cold
26173,America,Temperate
